,Time_Binned,Step,Time,Temp,Press,PotEng,KinEng,E_bond,TotEng,E_pair,Ecouple,Lx,Ly,Lz,Pxx,Pyy,Pzz,Pxy,Pxz,Pyz,CPU,CPULeft,v_shear,c_pxx_polymer[1],c_pxx_polymer[2],c_pxx_polymer[3],c_pxx_polymer[4],c_pxx_polymer[5],c_pxx_polymer[6],c_pxx_filler[1],c_pxx_filler[2],c_pxx_filler[3],c_pxx_filler[4],c_pxx_filler[5],c_pxx_filler[6],v_pxx,v_pyy,v_pzz,v_pxy,v_pxz,v_pyz,c_pe_polymer,c_ke_polymer,c_pe_filler,c_ke_filler,c_ke_total,c_pe_total,f_npt,Time_shift,v_shear_shift,v_temp_avg,c_temp_polymer,c_temp_filler
61,"[24654.758, 25058.606)",24850000.0,24850.0,0.998953845,-0.04453498978499999,11.0803612,1.4984210299999998,14.55379815,12.578782250000003,-3.4734368100000004,133923.00949999996,119.72894100000003,35.71531980000001,35.71531980000001,-0.1908112916,0.0430007435,0.014205579000000001,-0.015543190710000002,0.00278286191,-0.0016936592749999997,146505.3365,89317.8977,1.2425000044951537,22295.225000000002,3514.13,3860.0355000000004,-278.94162049999994,161.6899665,-61.621899500000005,5541.867,-4135.924499999999,-3276.4594999999995,53.65002,245.36399,-254.48287650000015,0.18081904514452743,-0.004038937966872361,0.0037906852874309838,-0.0014634076031178943,0.0026440659727184146,-0.0020532950698278667,1691534.0,153867.65,14484.275,77063.17,230930.82,1706018.275,133437.65,24840.0,1.2420000029218499,1.000025202987983,1.0007652032520324,0.9985509556203434
62,"[25058.606, 25462.455)",25260000.0,25260.0,1.0002716066666666,-0.05582313077619048,11.079981523809526,1.5003976523809524,14.553801476190475,12.580379190476192,-3.473819990476191,135330.6504761905,120.82345428571426,35.55169828571428,35.55169828571428,-0.17182594495238096,0.005043273258571432,-0.00068672180952381,-0.007972824266666664,0.005454925682428571,0.0069001673061904745,149034.61095238096,86966.12976190474,1.2630000275274658,22242.02380952381,3455.3695238095233,3642.150476190476,-2.219399999999993,206.7053976190476,-83.86262142857144,6015.323333333335,-3683.2566666666658,-3427.156190476191,249.02397380952382,37.368376190476184,-311.0491333333333,0.18354886094743192,-0.001480267248178908,0.001396520206003804,0.0016031476051284429,0.0015854093784314638,-0.0025651948993952894,1691315.238095238,153815.09523809524,14468.114285714288,77120.8142857143,230935.90952380947,1705783.3523809523,135321.52380952382,25250.0,1.2625000259541619,1.0000472427143423,1.000423383662408,0.9992978851404508
63,"[25462.455, 25866.303)",25670000.0,25670.0,1.0004000425000001,-0.05240830006000001,11.08030195,1.5005903149999997,14.55426335,12.5808922,-3.4739614350000005,136901.12200000003,121.91796600000002,35.3910319,35.3910319,-0.18336303569999998,0.01490893597,0.011229198164999999,-0.02081306787,0.013535801505000004,-0.0016919942499999982,151542.99000000002,84597.08190000002,1.2835000211272232,22383.805,3255.138499999999,3313.6645000000003,-72.855805,213.63551,-103.72472000000002,6645.623,-3880.351,-2698.4325,435.438105,208.78306550000002,251.348,0.1885640012991231,-0.004061139980513153,0.003996310490418967,0.0023551951932445593,0.002743868629425138,0.0009589040597596625,1691223.0,153778.15,14468.330000000002,77104.78500000002,230882.93499999997,1705691.33,137114.85,25660.0,1.2830000195539193,0.9998178412904621,1.000183089430894,0.9990901846452868
64,"[25866.303, 26270.152)",26070000.0,26070.0,0.9996876775000002,-0.07286012739999997,11.08137705,1.4995217899999997,14.554191549999999,12.580898649999998,-3.47281459,138496.0925,122.98578100000002,35.240761,35.240761,-0.22482846555,0.007198547605000005,-0.000950465140000002,0.0020177744529999994,0.030008072692,-0.024418832700000004,153978.62799999997,82275.3636,1.3034999904103388,22543.105000000003,3017.4384999999997,3215.2725,72.25845400000001,-145.19928950000002,44.11481000000001,6181.0135,-3347.7735000000002,-2893.2524999999996,443.76151600000003,354.82410500000003,101.92125,0.1865808281909711,-0.0021457291328353355,0.002091718090289055,0.003351867294576161,0.0013616421922702177,0.0009485940889899317,1691354.5,153880.5,14425.164999999999,77059.475,230939.975,1705779.6650000003,138565.05,26060.0,1.302999988837035,1.000064847894338,1.0008487804878048,0.9985030774214447
65,"[26270.152, 26674.0)",26470000.0,26470.0,0.999667857,-0.06396373300500001,11.0805661,1.49949204,14.553725500000002,12.580058150000001,-3.473159170000001,140203.74250000002,124.05359899999996,35.09007365,35.09007365,-0.18920309655,-0.0011528671600000006,-0.0015352350849999995,-0.005087374019999999,0.018754039905,0.0015727276349999993,156445.62550000002,79965.99344999998,1.323500015882877,23361.625000000004,3316.2355,3354.4215000000004,-46.512535000000014,35.606747999999996,5.727604999999997,5500.487,-3606.0975000000008,-3060.9085,255.20132499999994,300.38192,-25.343355000000003,0.18747718090289053,-0.0018828320883403707,0.0019065475803832423,0.0013555621305618708,0.0021824531860993833,-0.00012741636895095826,1691428.0,153892.75,14421.669999999998,77032.69499999999,230925.445,1705849.67,140089.0,26460.0,1.323000014309573,1.000001927032586,1.0009284552845532,0.9981560738581147
66,"[26674.0, 27077.848)",26870000.0,26870.0,0.9991181979999999,-0.084408489385,11.08136885,1.4986675550000004,14.554227400000002,12.580036199999999,-3.4728585800000005,141778.9415,125.12141500000003,34.94058205,34.94058205,-0.2288614902,-0.01269727909,-0.011666698139999996,-0.004133073919999998,-0.0008345974310000004,0.009080663125,159562.143,77968.4374,1.3435000038958,24082.81,3571.936499999999,3873.073500000001,-44.749295,-71.15824750000002,-88.62415000000001,5665.7885,-4295.699999999999,-3178.6305,549.079635,291.3652450000001,-319.35673999999995,0.19323545631698605,-0.0047012893796687235,0.004510834686586554,0.0032759359532315694,0.0014303799772653455,-0.002650086976291004,1691402.5,153803.95,14497.829999999996,77087.64,230891.59,1705900.33,141644.15,26860.0,1.3430000023224962,0.9998553209916642,1.0003508943089434,0.9988680272108841
67,"[27077.848, 27481.697)",27280000.0,27280.0,1.00034096,-0.060172975142857146,11.081996,1.500501680952381,14.555115047619045,12.582497714285715,-3.4731190571428567,143002.6547619047,126.21592666666668,34.78544657142858,34.78544657142858,-0.2009071821428571,0.028873330619047614,-0.008485072656571427,-0.0018065847857142892,-0.0026551144000000015,0.008554357452380956,162750.47428571427,75885.00666666667,1.3639999966036618,24877.58095238095,3835.369047619048,3891.9319047619038,15.989028571428575,175.33449428571427,-179.19086666666666,5986.072857142857,-4570.440952380953,-3173.5609523809517,490.74281428571425,617.2519142857143,-299.3129533333333,0.20047842682379874,-0.004774744428463169,0.004666261463987998,0.0032915351923166144,0.00514833652855751,-0.003108176810652809,1691542.380952381,153862.47619047618,14495.5,77098.75714285715,230961.2333333333,1706037.880952381,143039.2857142857,27270.0,1.3634999950303577,1.000156905200101,1.0007315524583813,0.9990120783007083
68,"[27481.697, 27885.545)",27690000.0,27690.0,1.0001810655,-0.06989821413,11.08131465,1.5002618349999997,14.554533999999999,12.58157655,-3.473219195,144742.45099999997,127.31043949999999,34.6366626,34.6366626,-0.21911347805,0.017150681784999997,-0.007731845099999998,-0.009498443420000002,0.0063337420100000015,-0.0034050808000000003,166114.65999999997,73847.13445,1.3845000111629653,25503.325,3747.2115,4135.692,-224.62400000000002,72.17476999999998,-36.74781,5743.292499999999,-4882.995,-3006.661,110.77053000000001,235.597215,-598.653755,0.2029660116921078,-0.00737761286131861,0.007333751217927899,-0.0007395483598570961,0.001999168463786944,-0.004127324228645665,1691390.0,153737.6,14590.37,77187.58,230925.18,1705980.3699999996,144731.7,27680.0,1.3840000095896614,1.0000007794738552,0.9999193495934959,1.0001630061548428
69,"[27885.545, 28289.394)",28090000.0,28090.0,0.9997585355000002,-0.0385890723675,11.0824973,1.4996280650000002,14.554829450000003,12.582125399999999,-3.4723321750000005,146208.1125,128.37825600000002,34.49558724999999,34.49558724999999,-0.17966462095000002,0.033693791414,0.030203613205,-0.014079168730000003,0.012412535820000004,0.012752333840000001,168967.84649999999,71641.2715,1.4045000085407922,25838.920000000006,4119.727,4204.7985,-115.07576000000002,72.06598399999999,-138.0917197,6071.460499999999,-4998.0830000000005,-3320.0815000000002,529.4180134999999,378.65364,-357.831745,0.20727756089639496,-0.005705462812601494,0.005746781422539785,0.0026914079473855145,0.002927701357583631,-0.0032213281240662554,1691545.5,153793.35,14570.99,77130.67,230924.01999999996,1706116.4899999998,146146.6,28080.0,1.4040000069674883,0.9999957561978997,1.0002819512195122,0.9994255911888565
70,"[28289.394, 28693.242)",28490000.0,28490.0,1.0003267085,-0.08293992969000001,11.0827202,1.5004803200000003,14.553733000000003,12.5832006,-3.4710129199999997,147583.42049999998,129.44607200000002,34.35783010000001,34.35783010000001,-0.22761675050000002,-0.004179879426999997,-0.0170231597975,-0.005814052759999999,-0.006950853899999995,-0.007106219755000001,171453.0015,69267.13660000001,1.4244999965537155,26482.534999999996,4263.369,4384.5585,-213.37368950000004,51.104549,134.90430700000002,5573.202000000001,-4895.593999999999,-3748.9495,437.35555999999997,89.08121000000004,-354.14760000000007,0.20822174082494316,-0.004106690483923351,0.004128671646638521,0.0014549001006820398,0.0009105927833712249,-0.0014241201234166938,1691693.0,153888.75,14463.645,77026.57500000001,230915.325,1706156.6450000003,147657.0,28480.0,1.4239999949804116,0.9999581032802858,1.0009024390243901,0.9980767735665698
71,"[28693.242, 29097.091)",28890000.0,28890.0,1.0000500985,-0.07980848980000002,11.083134049999998,1.5000654150000003,14.554354499999999,12.583199399999998,-3.4712204050000004,149116.65750000003,130.51388949999998,34.21702574999999,34.21702574999999,-0.2429626205,0.008461464989999995,-0.004924315423499999,0.011194471554999998,0.0017236981900000006,0.004696068594999998,173926.655,66885.50279999999,1.44450001266135,27289.769999999997,4601.326999999999,4523.643000000001,243.06454000000002,-42.8008505,63.72311500000001,6284.2325,-5650.293,-3500.8314999999993,582.1948,377.211485,-486.32166499999994,0.21808380967846705,-0.006813679766157843,0.006643790191620658,0.005360567327054239,0.002172202887301072,-0.0027450376745696654,1691569.0,153757.75,14583.759999999998,77134.905,230892.65499999997,1706152.7600000002,149216.4,28880.0,1.4440000110880464,0.9998599328786402,1.0000504065040652,0.9994804664723033
72,"[29097.091, 29500.939)",29300000.0,29300.0,0.9996896238095241,-0.07662725319047618,11.083357333333334,1.4995247095238093,14.554338380952382,12.58288204761905,-3.4709810190476187,150734.19,131.60840142857145,34.07357490476191,34.07357490476191,-0.2405200059047619,0.025452226714285715,-0.014813980014285714,-0.02713090008666667,-0.00609071936190476,0.00975180182857143,176458.40857142856,64440.336857142844,1.4650000102746372,27357.014285714282,4379.895714285714,4765.999047619048,-168.34136666666663,42.33860904761904,79.63102380952382,6044.7333333333345,-5634.12,-3532.478571428572,849.808,382.5531523809524,-523.8122476190476,0.21696490821076722,-0.008146958660047327,0.008012474674832584,0.0044265451986575735,0.0027599334941771445,-0.002885230424225553,1691727.619047619,153834.66666666666,14541.004761904764,77087.81904761905,230922.48571428563,1706268.6238095234,150639.90476190476,29290.0,1.4645000087013333,0.9999891121112296,1.000550677506775,0.9988703472318632
73,"[29500.939, 29904.788)",29710000.0,29710.0,0.9998194894999999,-0.07312151284999999,11.08405565,1.49971949,14.554174400000003,12.583775249999999,-3.470118735,152155.20799999998,132.702913,33.937112,33.937112,-0.2223019801,0.0014283270174,0.0015091152550000004,-0.013494563655000003,-0.00803048575,-0.0027009366099999986,179036.39499999996,62008.67435,1.485500001198708,28402.04,4570.043,4858.719999999999,37.13075500000002,172.82414000000003,-102.15303399999998,6236.624999999999,-5714.142,-3733.9919999999997,576.54295,816.70165,-372.84703999999994,0.22499944787268594,-0.00743162715167262,0.007305800584605391,0.003986188405326404,0.006427579019162065,-0.003085417823968821,1691825.0,153883.2,14554.199999999993,77057.57,230940.76999999996,1706379.2,152069.35,29700.0,1.4849999996254042,1.0000682905705314,1.0008663414634147,0.9984783932620669
74,"[29904.788, 30308.636)",30110000.0,30110.0,1.0001417590000001,-0.10558893714999999,11.0826724,1.5002028849999998,14.553087099999999,12.58287535,-3.470414855,153807.29099999997,133.77073,33.7984094,33.7984094,-0.23640626004999993,-0.02925784436,-0.051102707799999994,0.01261091058,-0.010716998399999999,0.00581080697,181608.09649999999,59651.17315,1.5055000079414387,28525.460000000003,4359.389,4709.4710000000005,-156.6071215,9.050914499999987,-122.15777499999997,6463.163500000001,-5609.049499999999,-3485.3085,570.2244099999999,384.73959999999994,-380.652275,0.22727264371549202,-0.00811731406300747,0.007951688860019486,0.0026866988535238718,0.002557911753816174,-0.0032660607340045467,1691722.5,153828.75,14581.179999999998,77084.375,230913.125,1706303.6800000002,153685.95,30100.0,1.5050000063681348,0.9999485763776119,1.000512195121951,0.9988257207644962
75,"[30308.636, 30712.485)",30510000.0,30510.0,0.9999072800000001,-0.080672144403,11.081742250000001,1.4998511799999998,14.554983799999999,12.581593350000002,-3.4732415449999996,155502.14849999998,134.838547,33.65863684999999,33.65863684999999,-0.23623802544999997,0.011783797839999995,-0.01756220789,0.009165857234999998,-0.0045152720779999996,-0.012080300799999999,184178.686,57287.717150000004,1.5255000146841695,28461.534999999996,4247.2325,4308.862500000001,-120.36960000000002,3.4001509999999997,-31.704144050000004,5684.9895,-4970.022499999999,-3569.103,362.97008999999997,222.52106000000003,-60.51878200000001,0.22180269243260797,-0.004694965898018837,0.004805193244559923,0.0015758394933419943,0.0014674973108151996,-0.0005990446641766807,1691493.0,153743.95,14651.465000000002,77183.66500000001,230927.615,1706144.4649999999,155329.9,30500.0,1.5250000131108656,1.0000113240229513,0.9999606504065038,1.0001122772918694
76,"[30712.485, 31116.333)",30910000.0,30910.0,0.9999517200000001,-0.0574093043,11.08265295,1.49991784,14.5550603,12.582570800000003,-3.4724073850000012,156837.94999999998,135.906363,33.5240106,33.5240106,-0.23415148550000003,0.041449722749999994,0.020473852329999997,-0.02759126461,-0.009360582995,0.0007918687409999997,186788.0075,54930.2581,1.5455000026970924,28962.225,3781.668999999999,4434.443499999999,-36.433281500000014,-173.426718,53.140459,5740.735500000001,-4989.861,-3234.1310000000003,407.1590350000001,487.20758000000006,-48.15816499999999,0.22541708671646637,-0.007847950633322508,0.007796768431308868,0.002408091935693407,0.002038199818122767,3.2363065930496924e-05,1691566.5,153775.2,14625.499999999996,77137.97499999999,230913.17500000005,1706192.0000000005,156781.55,30900.0,1.5450000011237885,0.9999487928981272,1.000163902439024,0.9995202461937156
77,"[31116.333, 31520.182)",31320000.0,31320.0,1.0003717980952382,-0.07373831425238095,11.082441428571427,1.5005479523809524,14.552955952380952,12.582989476190479,-3.4705145095238086,158293.5452380952,137.0008752380952,33.39586223809525,33.39586223809525,-0.21289993295238097,0.024328874285714286,-0.03264388276190476,0.016506022199999998,0.006782251323809526,0.013159892714285713,189431.86047619046,52498.77976190476,1.5660000061077013,29850.104761904764,4540.443333333334,4415.611904761905,-268.03820476190475,100.94300952380952,-87.68617619047619,6153.5485714285705,-5293.255714285714,-3673.8228571428576,625.6772523809525,447.47411428571434,-8.551523809523806,0.23386588719281157,-0.004889979739866067,0.004818376405450129,0.002323085726658316,0.003562306747707203,-0.0006251230919129588,1691816.1904761905,153904.38095238095,14465.509523809522,76992.78095238094,230897.16190476192,1706281.6999999997,158228.47619047618,31310.0,1.5655000045343976,0.9998794496254713,1.0010041037553232,0.9976388850324711
78,"[31520.182, 31924.03)",31730000.0,31730.0,0.9997966705,-0.07512200082500001,11.083307200000002,1.49968526,14.55436085,12.582992449999997,-3.47105374,159809.26250000004,138.095388,33.261719799999995,33.261719799999995,-0.2400900278,0.013050084949999995,0.0016739424650000021,-0.005585964479999999,-0.0180616303905,-0.000527686493,192083.58450000003,50063.738300000005,1.5865000193291614,30696.190000000002,4523.205,4932.292500000001,-309.63086500000003,-79.116955,-37.1771065,6532.509,-5513.549500000002,-3962.9919999999997,718.34615,87.736615,98.80160900000001,0.24182331276388438,-0.006432897044494966,0.0062962033127638845,0.0026548573238064305,5.59899967521923e-05,0.0004002890711269894,1691717.0,153766.3,14630.355,77166.235,230932.535,1706347.355,159643.7,31720.0,1.5860000177558575,1.0000326296416584,1.0001060162601625,0.999886426951733
79,"[31924.03, 32327.879)",32130000.0,32130.0,1.0009097619999998,-0.09448342065,11.08414185,1.5013549,14.554054650000001,12.585496749999997,-3.4699127749999996,160902.20200000005,139.163204,33.14008925,33.14008925,-0.2681544004,-0.005883063521499999,-0.009412797047499998,-0.011129171859999999,-0.005385854105,-0.007549643535,194708.02650000004,47692.07685,1.6065000073420848,31713.4,5062.628999999999,5091.035999999998,-226.64090570000002,-215.79000000000002,-89.1746,6736.331,-5638.2029999999995,-4520.617,823.2762,430.5441100000001,-388.51374100000004,0.24975466709970767,-0.0037387073725235463,0.0037052224748294893,0.00387551344137707,0.0013949601169210787,-0.003102879772653459,1691983.0,153902.05,14542.95,77075.77,230977.82,1706525.9500000004,160898.15,32120.0,1.6060000057687809,1.0002287322723826,1.0009889430894308,0.9987142209264659
80,"[32327.879, 32731.727)",32530000.0,32530.0,0.9995943790000001,-0.08471121548,11.08421245,1.499381825,14.5549162,12.583594350000002,-3.47070357,162667.132,140.23102049999997,33.011161349999995,33.011161349999995,-0.2489982875,0.021095490885000005,-0.02623085281,-0.0009247114500000004,0.007496592734999999,0.00540587419,197183.54650000003,45280.06564999999,1.6265000047199116,32167.355000000003,5090.2015,5156.735500000001,-41.6703555,140.160225,211.26280500000001,6544.792999999999,-5727.129999999999,-4518.2429999999995,825.80824,343.12848999999994,190.483095,0.25145922702176027,-0.004137242611237414,0.004147401753816175,0.005093458164988632,0.0031392576485872034,0.0026095868788567718,1691881.0,153834.0,14577.794999999998,77107.11,230941.11000000002,1706458.7950000004,162475.2,32520.0,1.6260000031466078,1.0000697629100357,1.0005463414634146,0.9991203109815352
81,"[32731.727, 33135.576)",32930000.0,32930.0,0.9999009195000002,-0.075057763,11.083039450000001,1.499841635,14.553795950000003,12.582881250000002,-3.4707564000000004,164237.5725,141.29883800000002,32.88797245,32.88797245,-0.2431098515,-0.004036587475000003,0.021973148650000003,-0.005166309615000001,-0.014720195055000001,0.010549802960000002,199621.77250000002,42858.3441,1.6465000208275462,32850.705,5449.154499999999,5564.5244999999995,34.78414499999999,18.449211000000012,237.75697499999995,6001.9315,-6110.298,-4919.2315,632.5920705000001,328.0383050000001,51.348775000000025,0.25237178629425133,-0.0042945339395907755,0.0041915751867489465,0.0043350192627476455,0.002250649665475804,0.0018779197791490738,1691830.0,153723.65,14599.730000000001,77162.31,230885.95999999996,1706429.73,164020.15,32920.0,1.6460000192542423,0.9998309407816389,0.9998286178861788,0.9998355685131196
82,"[33135.576, 33539.424)",33330000.0,33330.0,0.9992784645,-0.09645449735,11.085358949999996,1.498907965,14.55503545,12.5842668,-3.46967659,165482.00049999997,142.36665399999998,32.76491725000001,32.76491725000001,-0.2801780435,-0.009326601255,0.00014115400850000045,0.01006454175,-0.010218460596,-0.0015915664699999964,202067.7785,40437.77664999999,1.6665000088404693,34018.534999999996,5649.1515,5210.195,-165.595905,-133.46838999999997,245.82751049999993,6405.127999999999,-5852.381500000001,-5025.076999999999,128.74653089999998,93.78415500000001,303.244795,0.26257657031503734,-0.0013201039298473527,0.0012024553426437162,-0.0002393593640792466,-0.00025777353036700236,0.0035665625560246826,1691873.5,153744.5,14645.510000000004,77189.57999999999,230934.08,1706519.0099999998,165340.2,33320.0,1.6660000072671655,1.0000393201255817,0.9999642276422765,1.0001889212827988
83,"[33539.424, 33943.273)",33740000.0,33740.0,0.9996334995238095,-0.07076022684285713,11.086405047619046,1.499440495238095,14.553598619047618,12.585845666666668,-3.46719349047619,166732.8014285714,143.46116571428567,32.647181476190475,32.647181476190475,-0.2516762933809524,0.022548106476190474,0.016847505004761905,0.006981847488571427,0.0038823103428571406,0.003971972019047617,204580.1480952381,37957.05442857143,1.6870000024402263,34409.06666666666,6193.292380952381,5470.150476190476,-279.75415714285714,-199.98361904761902,171.77016666666663,6728.576190476191,-5977.359999999998,-5690.10380952381,308.80624761904755,65.48491428571432,475.74087142857155,0.26721430891291226,0.001402613711934921,-0.0014287322723828082,0.0001887112080298179,-0.0008736518659428696,0.004205982709290276,1692240.4761904762,153913.95238095237,14520.22380952381,77004.97142857144,230918.92380952378,1706760.7000000002,166607.85714285713,33730.0,1.686500000866923,0.9999736876021382,1.0010663569492841,0.9977968439076309
84,"[33943.273, 34347.121)",34150000.0,34150.0,0.9995043245000004,-0.09588112376499999,11.08769985,1.4992467399999998,14.554166900000002,12.586946699999997,-3.466466939999999,168052.72700000004,144.555679,32.52681945,32.52681945,-0.290915044,0.004628256664999995,-0.0013565849599999993,0.005940084840000001,0.0071740209014999985,-0.011403803200000001,207079.60900000003,35473.36335,1.7075000254725385,35706.09999999999,6155.9475,6140.3655,-358.815515,-125.728416,107.22051450000001,6898.636,-6191.678000000001,-6121.522,460.39144500000003,384.39905,544.9833099999998,0.2767439818122767,-0.0002320915881779803,0.00012240012991230877,0.0006597981812276713,0.0016802249691458264,0.004236465245209485,1692293.5,153875.2,14557.920000000002,77032.635,230907.83500000002,1706851.4200000004,168016.55,34140.0,1.7070000238992347,0.999925668507091,1.0008143089430896,0.9981552964042759
85,"[34347.121, 34750.97)",34550000.0,34550.0,1.0006895505000002,-0.10843575465000002,11.08715755,1.5010245700000002,14.554514399999999,12.5881822,-3.4673567600000004,169309.6335,145.623495,32.4033672,32.4033672,-0.28511539100000005,-0.023691892170000006,-0.016499980714999994,-0.0033297532300000003,0.0022517221899999986,-0.007645900365000001,209503.396,33047.5805,1.727500013485462,36225.485,6143.489499999999,6171.561000000001,-270.03231500000004,-43.879285,179.65364500000004,6312.824499999999,-6369.151499999999,-5938.660999999998,882.1627999999998,345.66470499999997,-316.98633800000005,0.27631250081195197,-0.0014658135758363103,0.0015128288405326408,0.003976164241636895,0.001960282039623254,-0.0008920603637544659,1692251.5,153820.4,14653.810000000001,77109.26000000001,230929.66,1706905.31,169388.45,34540.0,1.7270000119121576,1.0000201797120278,1.000457886178862,0.999148169744088
86,"[34750.97, 35154.818)",34950000.0,34950.0,1.0003680300000002,-0.07610505585000002,11.08824685,1.5005422899999996,14.553448100000002,12.5887891,-3.465201225,170656.046,146.69131099999998,32.293138649999996,32.293138649999996,-0.288699358,0.022368959485000003,0.03801523055,-0.00452763273,-0.008450933055,0.010761627079999999,211922.41799999998,30621.1207,1.7475000014983852,36706.43000000001,6058.431500000001,5843.0055,-283.596625,-198.92147999999997,71.01314500000001,6761.675,-6467.378500000001,-5471.0365,841.8810500000002,62.903649999999985,332.96913350000005,0.2823520948359857,-0.002656362455342644,0.002416167586878857,0.0036264009418642412,-0.0008835195193244558,0.0026241135336148103,1692552.0,154029.35,14490.745,76905.45999999999,230934.8099999999,1707042.7449999999,170686.95,34940.0,1.746999999925081,1.0000424813251054,1.0018169105691057,0.996507418205377
87,"[35154.818, 35558.667)",35350000.0,35350.0,0.9997813174999999,-0.09861726145000001,11.085380100000004,1.4996622450000001,14.55428685,12.58504245,-3.4689066999999993,172666.741,147.75912900000003,32.16641065,32.16641065,-0.2712749088,0.0028132363849999974,-0.027390111699999997,-0.0021300264950000008,-0.00015302519499999995,0.008702653044,214364.9735,28197.91115,1.7675000269709227,37198.395000000004,6265.803499999999,6038.504000000001,-61.209300000000006,-261.312865,149.489075,7016.5599999999995,-6574.485500000001,-5724.924999999999,762.8002615,26.604885000000007,211.87622500000003,0.2872033452419616,-0.002005079571289381,0.0020368886001948675,0.004557265095810328,-0.0015245727833712245,0.0023472900292302694,1692048.5,153746.8,14661.74,77141.65,230888.45000000004,1706710.2399999998,172499.25,35340.0,1.767000025397619,0.9998417235033019,0.99997918699187,0.9995678652413345
88,"[35558.667, 35962.515)",35760000.0,35760.0,0.9994080495238093,-0.0790698800857143,11.086425285714288,1.4991023476190475,14.555370952380951,12.58552757142857,-3.468945614285714,174059.1680952381,148.85364047619044,32.043641428571426,32.043641428571426,-0.2897980328571429,0.03159693517619047,0.020991458395238093,-0.028022960104761907,-0.00555690488095238,0.013680624795238096,216875.8023809524,25714.55880952381,1.7880000161112024,37438.409523809525,5605.451904761903,5402.825714285714,-72.32076952380953,-138.6515666666667,74.38175714285714,7504.743333333333,-5740.882857142858,-5276.723333333334,887.9839047619048,473.61829047619045,5.2543585714285665,0.29193343850044084,-0.0008797073879892968,0.0008191125752022148,0.00529823407104966,0.0021758150296169137,0.0005172855843734053,1692039.5238095238,153806.2857142857,14637.500000000004,77130.75238095238,230937.0380952381,1706677.0238095238,173952.2857142857,35750.0,1.787500014537899,1.0000521298916885,1.0003660859465735,0.9994266586453174
89,"[35962.515, 36366.364)",36170000.0,36170.0,1.0008807295,-0.10773635394,11.08623455,1.501311335,14.554727000000003,12.587545949999999,-3.46849239,175207.90750000003,149.948152,31.929936899999994,31.929936899999994,-0.30213707850000004,-0.0009113376299999997,-0.02016064475,0.012121216725000002,-0.0029407870000000016,0.022361755639999998,219383.181,23230.209300000002,1.8085000061433771,38287.125,5922.300499999999,5722.174,-359.99803,61.0068,163.5326925,7106.964499999999,-6094.955500000001,-5560.515999999999,637.9051700000001,805.8507899999998,-67.44223499999998,0.2948625495290679,-0.0011215004871711581,0.0010500682039623255,0.0018051779149074374,0.00563077356284508,0.000624166661253654,1692024.5,153753.45,14723.779999999999,77187.33499999999,230940.785,1706748.2799999998,175335.15,36160.0,1.8080000045700733,1.0000683555266865,1.0000224390243904,1.000159831551668
90,"[36366.364, 36770.212)",36570000.0,36570.0,1.0003041165000002,-0.13009731884999998,11.089204200000001,1.50044643,14.553868250000003,12.589650600000002,-3.4646642200000004,176303.973,151.01596950000004,31.826910100000003,31.826910100000003,-0.30364830200000004,-0.019909570092500002,-0.0667340852995,-0.011630926949999999,-0.010769330930000001,0.013243153793500004,221841.13849999997,20807.046249999996,1.8285000222510113,39587.055,6421.869999999999,6181.1625,-75.22365000000002,-69.640587,160.28561,6893.6775,-7278.7955,-5340.717000000001,523.635,492.949445,-232.435325,0.3019209645988957,-0.005566258525495291,0.0054592107827216635,0.00291270769730432,0.0027496515621955177,-0.0004686568041571938,1692652.0,154007.45,14515.389999999996,76924.39,230931.84,1707167.39,176346.2,36560.0,1.8280000206777074,1.0000296200064958,1.0016744715447157,0.9967527048914804
91,"[36770.212, 37174.061)",36970000.0,36970.0,0.999859886,-0.08115546915,11.0892454,1.49978009,14.555783850000003,12.58902555,-3.46653844,177816.2015,152.08378599999998,31.710649699999994,31.710649699999994,-0.294169735,0.037800950185000015,0.012902377398000004,-0.005832732194999999,0.0016728219300000007,-0.006968445748999998,224326.95250000004,18385.393699999993,1.848500019628839,40462.225,6777.547000000001,6671.367,-331.88807,160.80801499999998,279.12082499999997,6722.523000000001,-7163.571999999998,-6291.842,211.30845499999992,653.46086,111.15203,0.306493978564469,-0.0025074699577784993,0.0024652484572913295,-0.0007832388113023709,0.005289177492692433,0.0025350623903864886,1692404.5,153808.3,14766.325,77157.89499999999,230966.195,1707170.8249999997,177724.5,36960.0,1.8480000180555347,1.0001783912525712,1.0003791869918701,0.9997783608681567
92,"[37174.061, 37577.909)",37370000.0,37370.0,1.0000826310000002,-0.08502394962,11.088879099999998,1.5001141949999999,14.556038899999999,12.588993400000001,-3.4671596649999996,179230.2045,153.15160199999997,31.598195649999997,31.598195649999997,-0.29668324975,0.042298291620000004,-0.0006868922900000008,0.0027033399249999984,-0.00040517074999999944,-0.0025116229949999997,226828.50300000003,15963.509050000002,1.8685000076417615,40621.395000000004,6912.460499999999,6400.967999999999,-420.01426900000007,-31.69390499999999,7.263039000000009,6689.7425,-7292.056,-6030.566000000001,515.3331850000002,429.89429999999993,-837.8729000000001,0.30731495615459564,-0.0024657063981812282,0.0024059889574537183,0.0006191550243585581,0.0025865566417668075,-0.005395322253978563,1692238.5,153770.4,14811.649999999998,77233.86000000002,231004.25999999995,1707050.15,179217.35,37360.0,1.8680000060684576,1.0003432283208835,1.0001326829268293,1.0007626822157434
