,Step,Time,Temp,Press,PotEng,KinEng,E_bond,TotEng,E_pair,Ecouple,Lx,Ly,Lz,Pxx,Pyy,Pzz,Pxy,Pxz,Pyz,CPU,CPULeft,v_shear,c_pxx_polymer[1],c_pxx_polymer[2],c_pxx_polymer[3],c_pxx_polymer[4],c_pxx_polymer[5],c_pxx_polymer[6],c_pxx_filler[1],c_pxx_filler[2],c_pxx_filler[3],c_pxx_filler[4],c_pxx_filler[5],c_pxx_filler[6],v_pxx,v_pyy,v_pzz,v_pxy,v_pxz,v_pyz,c_pe_polymer,c_ke_polymer,c_pe_filler,c_ke_filler,c_ke_total,c_pe_total,f_npt,Time_shift,v_shear_shift,v_temp_avg,c_temp_polymer,c_temp_filler
38,780000,780,1.001809,0.079841486,11.062986,1.5027037,14.554181,12.56569,-3.4911949,-202.92468,53.384451,53.384451,53.384451,0.074876638,0.15865507,0.0059927475,-0.0086949556,0.025720608,-0.058196319,5814.4055,24003.057999999997,-0.00011951490098520151,-1699.11,-1733.43,-2758.58,-283.03700000000003,501.48400000000004,30.154,3293.14,1621.53,973.377,139.125,-553.98,-444.30300000000005,0.010354205911010068,-0.0007268593699253011,-0.011595992205261448,-0.0009347970120168888,-0.0003409938291653133,-0.0026901526469633,1689020.0,153755,14313.8,77159.2,230914.2,1703333.8,28.339000000000002,770.0,-8.058499631549908e-05,0.9999532315686912,1.0000325203252032,0.9997952704891481
39,800000,800,1.0001738000000002,0.052554287000000005,11.064775,1.5002508999999997,14.554385,12.565026,-3.4896099,-93.137951,53.386973,53.386973,53.386973,0.07468680400000001,0.04206086,0.040915198,0.072127796,0.011171661999999999,0.01890507,5963.8497,23855.398999999998,-7.227832673591793e-05,-1662.0,-1268.97,-2456.51,697.779,72.908,111.26299999999999,2189.04,2140.75,927.312,603.184,-692.221,-780.0880000000001,0.0034234491718090287,0.005662747645339396,-0.009933082169535565,0.008450555375121793,-0.004022819097109451,-0.004344430009743424,1689000.0,153730,14201.9,77037.7,230767.7,1703201.9,321.558,790.0,-3.334842206621551e-05,0.999318826458807,0.9998699186991871,0.9982209264658244
40,820000,820,0.99908279,-0.075512804,11.062733999999999,1.4986145,14.553172,12.561349,-3.4904383,467.71716,53.38326800000001,53.38326800000001,53.38326800000001,-0.07088975,-0.068896115,-0.086752547,0.0086821281,-0.00041348314,0.098695399,6112.2967,23703.785,-0.00014167226313288982,-1012.41,-925.5210000000001,-2116.52,153.40200000000002,109.76700000000001,277.308,1600.57,1394.86,1262.81,457.30199999999996,358.716,-918.612,0.003820461188697629,0.00304864566417668,-0.00554537187398506,0.003966898343618058,0.0030430854173432932,-0.004165664176680741,1689150.0,153681,14491.3,77279.3,230960.3,1703641.3,-307.55400000000003,810.0,-0.0001027423584631874,1.000152863483815,0.9995512195121952,1.0013514739229026
41,840000,840,0.99653139,0.0038373971000000002,11.066966,1.4947873999999999,14.550699,12.561753,-3.4837327000000005,411.41187,53.407616000000004,53.407616000000004,53.407616000000004,0.012785543,0.033151572000000004,-0.034424923999999996,0.05100735,-0.056274702999999995,-0.064383393,6259.8024,23548.78,0.0003143610873119256,-1175.81,-835.0830000000001,-1724.77,-8.92193,-86.1115,-38.4962,1100.27,1804.14,686.722,-595.013,4.36595,-427.825,-0.0004906787918155243,0.00629462163039948,-0.006742760636570315,-0.003922929067879182,-0.0005309876583306269,-0.003029043195842806,1689190.0,153715,14126.5,76920.2,230635.2,1703316.5,338.75,830.0,0.000353290991981628,0.9987450470932122,0.9997723577235773,0.9966984126984126
42,860000,860,0.99898482,-0.071031885,11.067618,1.4984674999999998,14.552458999999999,12.566086,-3.4848402999999997,-250.88428,53.409071,53.409071,53.409071,-0.15877719,-0.064685904,0.010367443,0.044259495,-0.013940868,0.056343422000000004,6406.8857,23392.583,0.0003416129570710048,-719.9010000000001,-667.572,-1123.35,-633.4680000000001,20.368,250.19299999999998,859.673,1337.01,966.482,-961.954,-71.9403,-315.42400000000004,0.00090790516401429,0.004348411822020136,-0.0010189542059110097,-0.010363247807729783,-0.0003349938291653134,-0.0004237154920428714,1689500.0,153766,14276.1,77009.0,230775.0,1703776.1,-253.895,850.0,0.0003805428617407072,0.9993504384540435,1.0001040650406505,0.9978490443796567
43,880000,880,1.0019027,0.029491684,11.069589,1.5028443,14.558326000000001,12.572434,-3.4887363,-1221.5194,53.403141000000005,53.403141000000005,53.403141000000005,0.063152011,0.085496432,-0.060173391,-0.090410121,-0.051641058,-0.0022306164,6555.7812,23243.224,0.00023054519922088886,-1205.14,-1901.12,-1115.51,179.641,360.13,347.658,415.88199999999995,1495.9,1737.61,-393.874,561.155,-321.311,-0.005126716466385191,-0.0026321532965248445,0.004040922377395258,-0.0013915751867489446,0.0059843130886651505,0.00017113998051315385,1689180.0,153717,14483.8,77211.6,230928.6,1703663.8,-293.897,870.0,0.00026947510389059126,1.000015589477103,0.9997853658536585,1.000474246841594
44,900000,900,0.99998989,0.10120382,11.073044,1.4999751000000001,14.558031,12.573019,-3.4849867,-1304.4825,53.395106000000006,53.395106000000006,53.395106000000006,0.096146485,0.13736002,0.070104957,0.0052302627,-0.079465733,-0.055198297,6703.9389,23091.345,8.005119680490158e-05,-1019.51,-662.975,-1858.08,-251.766,116.96,617.229,508.704,1602.78,1489.08,276.975,897.1030000000001,416.38,-0.0033179993504384537,0.00610461188697629,-0.002396882104579409,0.0001637479701201691,0.006586963299772654,0.006713926599545306,1689760.0,153979,14432.1,77096.5,231075.5,1704192.1,-959.7189999999999,890.0,0.000118981101474604,1.0006517267511097,1.001489430894309,0.9989828312277291
45,920000,920,0.99807904,0.034496409,11.062232,1.4971088,14.551882,12.559341,-3.4896495,807.82725,53.391024,53.391024,53.391024,0.13863568,-0.026430837000000002,-0.0087156161,0.093228381,-0.072138473,-0.031003713999999998,6852.5895,22941.278,3.5961230198757926e-06,-520.411,-1345.6,-2212.68,-273.832,174.29,285.536,2025.43,1129.96,1002.35,-145.554,111.06299999999999,-56.3473,0.009776024683338748,-0.0014007145177005512,-0.007861838259175056,-0.0027241701851250404,0.0018535433582331923,0.0014887216628775577,1689240.0,153787,14338.0,77084.2,230871.2,1703578.0,-133.878,910.0,4.2526027689578216e-05,0.999767023925517,1.000240650406504,0.9988234531908001
46,940000,940,0.99781558,-0.1120267,11.070817,1.4967137,14.556042000000001,12.567530999999999,-3.4852245,-441.26067,53.405221999999995,53.405221999999995,53.405221999999995,-0.12559196,-0.076670208,-0.13381795,-0.046882785999999996,-0.10476045,0.042316582,7000.9177,22790.221,0.0002695219284089597,-840.7639999999999,-1356.71,-1102.05,-213.95,603.639,116.27799999999999,1730.12,1586.33,309.598,787.39,-108.458,-290.086,0.005776914582656707,0.0014915232218252672,-0.00514746346216304,0.0037248457291328358,0.0032165053588827544,-0.0011289899317960378,1689350.0,153821,14135.7,76890.2,230711.2,1703485.7,129.509,930.0,0.0003084518330786621,0.9990741582764967,1.0004617886178861,0.9963096857790735
47,960000,960,0.99674724,-0.06134470400000001,11.064524,1.4951111000000001,14.552923000000002,12.559635,-3.4883991,779.5418400000001,53.395776,53.395776,53.395776,-0.088040332,-0.10902319,0.01302941,0.04771561,0.0013923941,0.021866255,7149.2664,22639.343999999997,9.260016775917327e-05,-1216.95,-1699.72,-1636.77,-51.1189,183.315,-126.65299999999999,1837.61,1426.89,832.4,336.789,288.62,71.0856,0.004031568691133484,-0.0017721987658330621,-0.005224878207210133,0.0018556031178954206,0.003065508281909711,-0.0003609444624878207,1689340.0,153901,14081.1,76887.5,230788.5,1703421.1,125.23200000000001,950.0,0.0001315300724288757,0.9994088989931796,1.0009821138211383,0.996274700356333
48,980000,980,1.0036582,-0.031553938,11.063522,1.5054775,14.552878,12.569,-3.4893555,-657.2291299999999,53.395703000000005,53.395703000000005,53.395703000000005,-0.0062303544,-0.048883675999999994,-0.039547784,-0.085552024,-0.015928697,0.035448664,7297.5275,22488.299,9.123289181948893e-05,-2027.36,-2021.7,-1780.61,-345.838,-494.44599999999997,1008.74,1615.05,2347.79,1894.84,-270.796,-420.005,288.472,-0.0026782072101331597,0.002118155245209483,0.0007419941539460865,-0.004005417343293277,-0.005939922052614485,0.008426190321532965,1689500.0,154015,14133.2,76886.1,230901.1,1703633.2,-194.67,970.0,0.00013016279648919135,0.9998965031936777,1.0017235772357724,0.9962565597667639
49,1000000,1000,0.99998921,0.14276402,11.066824,1.4999741000000002,14.553644,12.566798,-3.4868205999999997,-312.31671,53.399077,53.399077,53.399077,0.13440086,0.16073479999999998,0.13315639999999998,-0.0041663264,-0.038351286,0.0053353773,7446.8055,22340.416,0.00015442726196891404,-841.307,-919.493,-1377.47,123.446,51.5881,33.6562,735.1139999999999,1514.01,973.215,212.255,1014.65,131.24,-0.0006897888924975648,0.003861753816174082,-0.0026258850276063657,0.002180584605391361,0.0069258726859369926,0.0010711023059434882,1689460.0,153823,14123.2,76907.1,230730.1,1703583.2,32.5839,990.0,0.00019335716663861647,0.9991560030312873,1.0004747967479675,0.9965286686103013
50,1020000,1020,0.99930484,0.050353529,11.070183,1.4989475,14.554976000000002,12.56913,-3.4847927000000003,-663.1714,53.402726,53.402726,53.402726,0.1174223,0.05382481,-0.020186522,0.08932898800000001,0.013649238000000001,0.045298134000000004,7598.1913,22198.637000000002,0.0002227723291520383,-1114.01,-1108.26,-954.9630000000001,39.9335,216.282,23.3383,443.534,1051.26,1680.59,-87.3406,256.256,-65.4308,-0.004355154270867165,-0.00037025008119519323,0.004713393959077622,-0.0003079382916531341,0.0030694251380318288,-0.0002734166937317311,1689430.0,153840,14227.7,77085.2,230925.2,1703657.7,-235.153,1010.0,0.0002617022338217407,1.0000008660820612,1.0005853658536585,0.998836410754778
51,1040000,1040,1.0008537,-0.057862897999999996,11.070851,1.5012709,14.554535000000001,12.572121000000001,-3.4836848,-1115.5257,53.408998,53.408998,53.408998,0.013033061,-0.073057145,-0.11356461,-0.059555341,-0.075070926,-0.010083691,7747.4892,22050.546000000002,0.00034024568113118735,-815.362,-1223.51,-1456.63,-136.859,-196.138,588.627,-300.23,2008.85,1314.66,-647.492,531.4590000000001,247.282,-0.007246456641766808,0.005101266645014615,-0.000922182526794414,-0.005094842481325105,0.0021781162715167265,0.005429743423189347,1689430.0,154010,14160.9,76948.5,230958.5,1703590.9,-193.014,1030.0,0.00037917558580088977,1.0001450687452638,1.001691056910569,0.9970651117589893
52,1060000,1060,0.99931087,0.019212723,11.065037,1.4989566,14.553465,12.563994000000001,-3.4884277999999997,141.18809,53.403830000000006,53.403830000000006,53.403830000000006,0.016088742,0.0084638696,0.033085556,0.017238671,-0.042762778,-0.036928081,7897.5321,21904.476000000002,0.00024345003651582504,-767.418,-834.163,-1355.15,416.74699999999996,501.619,-1.84067,259.9,2319.2,908.158,-129.69899999999998,319.143,-754.163,-0.0032966417668074052,0.009646229295225722,-0.002903488145501787,0.001864553426437155,0.005331354335823319,-0.004910709126339721,1689720.0,154151,14112.8,76928.5,231079.5,1703832.8,-546.774,1050.0,0.00028237994118552744,1.0006690483923353,1.0026081300813008,0.9968059604794298
53,1080000,1080,1.0018306000000001,-0.0018069987,11.068466,1.5027361000000001,14.551604000000001,12.571202,-3.4831381,-959.2864699999999,53.415478,53.415478,53.415478,-0.012723693999999999,0.010447233,-0.003144535,0.034077915,-0.012432538,-0.089897365,8048.8211,21761.627,0.00046161483304856844,-1128.09,-1112.74,-1271.45,-743.492,-16.703,107.09200000000001,-193.752,2613.9,1084.69,23.6085,487.64099999999996,-352.35400000000004,-0.008586177330302045,0.009750958103280286,-0.0012131211432283209,-0.004676086391685611,0.003059032153296525,-0.0015931276388437806,1689480.0,153924,14227.4,77042.3,230966.3,1703707.4,-297.755,1070.0,0.0005005447377182709,1.0001788459456533,1.0011317073170731,0.9982805312601231
54,1100000,1100,1.0009976999999999,0.02278296,11.062725,1.5014868000000001,14.55384,12.564212,-3.4911142,125.32815,53.388845999999994,53.388845999999994,53.388845999999994,0.015659066,0.076065172,-0.023375358,0.10021058,0.0014204966,-0.020490588,8199.0995,21615.807999999997,-3.719739748581299e-05,-190.206,-193.06400000000002,-1155.65,-708.9860000000001,196.893,797.362,44.3505,1694.03,-116.47,111.116,-416.836,-151.845,-0.0009474212406625529,0.00974969795388113,-0.008263202338421566,-0.003883533614810004,-0.0014286651510230595,0.004193030204611887,1689470.0,153803,14238.9,77034.9,230837.9,1703708.9,-164.707,1090.0,1.7325071838894331e-06,0.9996228212623145,1.0003447154471545,0.998184645286686
55,1120000,1120,0.99755339,-0.065702722,11.064096000000001,1.4963203999999999,14.550097000000001,12.560417,-3.4860012000000005,707.94331,53.404876,53.404876,53.404876,-0.04959521099999999,-0.13680374,-0.010709215,0.035494479,-0.01415013,0.057409265,8349.5925,21470.381,0.0002630414150505371,-899.421,-1345.08,-1403.06,-189.047,86.3235,289.105,724.497,1857.05,1173.37,-468.426,321.349,-1157.59,-0.0011362390386489127,0.0033255602468333875,-0.0014919779149074378,-0.004270691783046444,0.0026480837934394286,-0.005641344592400129,1689270.0,153849,14214.0,77007.0,230856.0,1703484.0,47.5456,1110.0,0.00030197131972023954,0.99970120168886,1.0006439024390243,0.9978231292517007
56,1140000,1140,1.0017915000000002,-0.063263616,11.066863,1.5026774999999999,14.552736,12.56954,-3.4858727999999997,-703.9916599999999,53.398901,53.398901,53.398901,-0.045689753,-0.052075033,-0.09202606099999999,-0.050359941,-0.031719442,-0.0035685104999999997,8499.3913,21323.034,0.0001511308158675276,-1114.69,-1299.78,-1727.48,170.058,233.31900000000002,-141.931,1483.91,1929.71,505.09,-146.395,219.882,-1020.54,0.0023983111399805135,0.004091783046443651,-0.007940175381617409,0.0001537057486196816,0.0029438194218902244,-0.007550964598895746,1689480.0,153913,14147.8,76871.6,230784.6,1703627.8,-34.2855,1130.0,0.00019006072053723,0.9993920103929846,1.001060162601626,0.9960686750890834
57,1160000,1160,0.99938511,-0.090047855,11.061088999999999,1.4990678999999998,14.549735,12.560157,-3.4886459000000003,731.66672,53.392818000000005,53.392818000000005,53.392818000000005,-0.17613304,-0.21865593,0.12464539999999999,-0.026644809,0.0048012172,-0.0096019954,8645.6231,21166.87,3.719739748594608e-05,-2787.25,-1610.0,-1985.95,-198.592,-473.32199999999995,89.1862,2185.82,2437.88,1679.86,691.0989999999999,1571.0,-419.18300000000005,-0.003906658005846053,0.0053775901266645025,-0.0019882429360181886,0.0031991360831438776,0.007130094186424164,-0.0021435323156869116,1689530.0,154100,13960.1,76707.5,230807.5,1703490.1,76.1743,1150.0,7.612730215564851e-05,0.9994911767890007,1.0022764227642276,0.993942338840298
58,1180000,1180,1.0043298,-0.071142622,11.061828,1.5064848999999998,14.550607999999999,12.568313,-3.4887805,-527.1232,53.399043000000006,53.399043000000006,53.399043000000006,0.030160535,-0.14948483,-0.094103567,-0.031961126,-0.099427314,0.012414737,8793.7088,21015.474,0.0001537904485176399,-1176.06,-1329.24,-1801.16,564.795,-346.68300000000005,329.036,556.778,2650.57,1286.79,539.448,727.3610000000001,-200.74599999999998,-0.004022617733030204,0.00858285157518675,-0.003341149723936344,0.007172737901916206,0.002472737901916207,0.0008333225073075675,1689830.0,154090,14123.8,76843.8,230933.8,1703953.8,-526.5930000000001,1170.0,0.0001927203531873423,1.0000381076106961,1.0022113821138212,0.9957084548104957
59,1200000,1200,1.000048,0.067258843,11.066247,1.5000622,14.552793,12.566309,-3.4865459999999997,-225.73442999999997,53.398816000000004,53.398816000000004,53.398816000000004,0.038776536,0.12237948,0.040620516,0.11513239999999998,0.028789013999999998,-0.016475005,8941.0797,20862.519,0.00014953878223900952,-1953.27,-1900.18,-1035.15,424.036,177.084,-52.1153,1470.84,1897.3,1733.56,15.0952,379.403,-530.289,-0.0031336797661578437,-1.8707372523547314e-05,0.004536602793114647,0.0028524274114972393,0.003614725560246834,-0.0037830743747970124,1689160.0,153806,14071.4,76870.4,230676.4,1703231.4,455.695,1190.0,0.00018846868690871194,0.9989234599978347,1.0003642276422764,0.9960531260123096
60,1220000,1220,0.99912331,-0.078979017,11.061156,1.4986752,14.552473999999998,12.559830999999999,-3.4913182000000003,767.2955900000001,53.381535,53.381535,53.381535,-0.038821369,-0.14421254,-0.053903140999999995,-0.029094127999999997,-0.050317680999999996,-0.06401353900000001,9089.0858,20711.195,-0.00017413101934797643,-1816.67,-1727.3,-1165.54,-191.709,520.3580000000001,-247.683,1588.0,1526.61,1172.02,-126.867,-386.28,-76.473,-0.001485352387138682,-0.0013036050665800587,4.209158817797998e-05,-0.002069347190646314,0.000870919129587529,-0.002105592724910685,1689420.0,153900,14258.8,77037.9,230937.9,1703678.8,-264.874,1210.0,-0.000135201114678274,1.0000558622929523,1.0009756097560976,0.99822351797862
61,1240000,1240,1.0022473,0.015618831000000001,11.065074000000001,1.5033611999999998,14.556992999999999,12.568435000000001,-3.4919184999999997,-551.95506,53.388045,53.388045,53.388045,0.086564429,0.031379984,-0.071087918,0.026764407999999996,-0.022530145,-0.053633332,9235.7555,20557.004,-5.21999732088437e-05,-1690.27,-965.467,-1448.57,-656.8910000000001,102.34100000000001,501.899,681.715,2019.74,1822.72,359.676,717.5939999999999,674.711,-0.00655118544982137,0.006848151997401754,0.0024303345241961684,-0.0019305943488145507,0.0053259824618382585,0.007642806105878533,1689000.0,153703,14193.4,77047.5,230750.5,1703193.4,414.731,1230.0,-1.3270068539141275e-05,0.9992443434015372,0.9996943089430895,0.9983479105928086
62,1260000,1260,0.99833407,0.01819398,11.062475,1.4974914,14.553335999999998,12.559966000000001,-3.4908608999999995,757.82263,53.378586999999996,53.378586999999996,53.378586999999996,-0.0077156228,0.043472962000000004,0.018824603,-0.096573738,0.052380197999999996,-0.0080590158,9384.421,20407.392,-0.00022934649154746385,-1562.44,-441.269,-2015.65,-274.187,-165.422,262.193,706.831,1355.21,1532.97,261.055,60.7796,-449.222,-0.0055577070477427735,0.005936609288730107,-0.003135303670022735,-8.53004222150049e-05,-0.000679716791165963,-0.0012148684637869438,1689150.0,153726,14379.7,77215.8,230941.8,1703529.7,-111.948,1250.0,-0.00019041658687776142,1.000072750893147,0.9998439024390244,1.0005286686103014
63,1280000,1280,0.99917265,0.083681659,11.06652,1.4987492,14.549270000000002,12.565269,-3.48275,-52.993116,53.412806,53.412806,53.412806,0.051899225,0.10763077,0.091514981,-0.040313369,0.033910815,0.075374575,9531.9474,20255.388,0.00041156878769012755,-2499.99,-1223.72,-1526.65,-131.291,257.112,-265.628,1290.2,2022.77,1891.27,-657.446,735.8839999999999,-99.8193,-0.007858330626826891,0.005190321532965248,0.0023684313088665142,-0.005123332250730757,0.006450120168886001,-0.002373805131536213,1689180.0,153731,14367.4,77193.0,230924.0,1703547.4,-108.738,1270.0,0.00045049869235982997,0.9999956695896937,0.9998764227642276,1.0002332361516035
64,1300000,1300,0.997976,0.077148363,11.071981,1.4969543,14.555512,12.568935,-3.4835312000000007,-622.1076,53.408148,53.408148,53.408148,0.09582862199999999,0.10044594,0.035170522,-0.046299549,-0.062555065,-0.026161177999999997,9680.0745,20104.77,0.00032432534484574054,-1964.05,-2083.52,-2509.76,223.986,337.096,568.496,1803.61,2422.4,2170.74,424.32599999999996,675.78,166.55,-0.0010421565443325758,0.002201234166937318,-0.0022021435531016592,0.0042111854498213695,0.00657925300422215,0.004774576161091264,1689150.0,153834,14061.9,76919.8,230753.8,1703211.9,401.157,1290.0,0.00036325524951544297,0.9992586337555484,1.0005463414634146,0.9966932296728216
65,1320000,1320,0.99562333,-0.07739644799999999,11.064655,1.4934253,14.551418,12.558081,-3.4867631,1041.3782,53.401920999999994,53.401920999999994,53.401920999999994,-0.081733884,-0.082692831,-0.067762629,-0.16115183,-0.085130265,0.08593634800000001,9828.9809,19955.81,0.0002076948341992189,-1427.99,-1489.29,-1567.99,-264.27099999999996,-73.3,287.97,1862.27,1341.19,1844.55,110.848,262.857,-44.9436,0.0028209158817797983,-0.0009620006495615454,0.001796427411497239,-0.000996576810652809,0.0012312893796687238,0.0015786060409223774,1689370.0,153895,14196.1,77020.0,230915.0,1703566.1,-116.602,1310.0,0.0002466247388689213,0.9999566958969363,1.0009430894308944,0.9979915775834143
66,1340000,1340,0.99817801,0.045033052999999997,11.062075,1.4972573,14.554169,12.559333,-3.4920942000000004,848.83546,53.383998,53.383998,53.383998,0.085204155,0.060162985999999995,-0.010267982,0.026888007000000002,0.099114075,0.13558624,9978.3594,19807.788,-0.00012799950373498182,-1597.8,-1504.17,-1396.34,202.696,77.4614,319.009,1490.29,1757.17,1127.86,-512.122,1343.66,-122.03200000000001,-0.0006983436180578109,0.0016433907112698928,-0.001743942838583956,-0.0020099123091912954,0.009231058135758363,0.0012794868463786944,1688970.0,153710,14235.2,77113.1,230823.1,1703205.2,332.81300000000005,1330.0,-8.90695990652794e-05,0.9995587311897803,0.9997398373983739,0.9991979267897636
67,1360000,1360,0.99903679,0.019266142,11.064960000000001,1.4985455,14.552446,12.563505000000001,-3.4874862999999996,199.18477,53.400808,53.400808,53.400808,0.0095962533,0.07647235299999999,-0.028270179,-0.04443083,-0.036009271,0.053508470999999995,10127.741,19659.733,0.00018684855856903975,-1543.94,-1434.4,-1921.29,362.165,502.592,317.191,1430.74,1630.0,1883.05,262.051,345.17199999999997,-282.018,-0.000735303670022735,0.001270542383890873,-0.0002483923351737578,0.0040546670997076975,0.005506748944462487,0.00022847028255927252,1689120.0,153877,14137.2,77008.5,230885.5,1703257.2,209.679,1350.0,0.00022577846323874217,0.9998289487928981,1.0008260162601625,0.9978425655976676
68,1380000,1380,1.0037787,-0.047340729000000005,11.06655,1.5056583000000001,14.555172,12.572208,-3.4886223,-1144.2321,53.40101,53.40101,53.40101,-0.012522495,-0.04094887,-0.088550821,-0.01305638,0.050092168,-0.026554887000000003,10277.287,19511.951,0.0001906319796627884,-2044.34,-955.321,-1528.55,-334.23400000000004,465.42800000000005,173.636,708.6310000000001,1578.91,2048.07,520.217,1120.08,-833.257,-0.00867625202987983,0.00405059434881455,0.003374602143553103,0.0012080740500162387,0.010298850276063658,-0.004284644365053589,1689510.0,154083,14203.6,77001.7,231084.7,1703713.6,-444.531,1370.0,0.00022956188433249081,1.0006915665259284,1.0021658536585365,0.9977544541626174
69,1400000,1400,0.99815609,0.022508571,11.065308,1.4972244,14.54916,12.562533,-3.4838516000000004,338.96792,53.401817,53.401817,53.401817,0.075521041,-0.037325574,0.029330245,-0.019591959,-0.089197159,-0.050155173,10426.374,19363.266,0.0002057469342303025,-1938.74,-1069.88,-1845.33,194.175,-244.52900000000002,365.17800000000005,1001.01,2304.7,1727.94,-53.8772,877.812,-534.383,-0.006091133484897694,0.008020915881779797,-0.0007625202987983104,0.0009113205586229295,0.004113562845079572,-0.0010990906138356607,1689670.0,154169,14142.2,76884.9,231053.9,1703812.2,-523.316,1390.0,0.0002446768389000049,1.0005581898884919,1.0027252032520324,0.9962410106899903
70,1420000,1420,1.0048443,-0.038999207,11.064474,1.5072567,14.548419,12.571731,-3.4839455999999998,-1081.0688,53.408753000000004,53.408753000000004,53.408753000000004,-0.05915022,-0.01756331,-0.040284089,0.033327947999999996,0.076836265,-0.05031031,10574.183,19212.247,0.00033565687831963906,-1739.85,-1393.62,-548.202,-7.3952100000000005,-332.702,-446.715,810.085,1346.48,1165.16,402.69300000000004,1405.14,-790.467,-0.00603939590776226,-0.00030620331276388354,0.004007521922702177,0.0025677024358557975,0.006966144852224749,-0.00803625852549529,1689770.0,154114,14085.0,76815.1,230929.1,1703855.0,-441.73900000000003,1410.0,0.0003745867829893415,1.0000177546822562,1.0023674796747968,0.995336572724328
71,1440000,1440,0.99932418,0.012225528999999999,11.068619,1.4989765,14.554371,12.567596,-3.4857522000000003,-450.56559000000004,53.399641,53.399641,53.399641,0.1226211,-0.0006284988300000001,-0.08531601800000001,-0.029763901000000002,-0.038677994,-0.057651932999999995,10724.006000000001,19064.898999999998,0.0001649908733395746,-2083.56,-1539.89,-1282.2,-302.086,-0.577904,-97.962,897.515,2437.04,1698.99,-168.828,1432.68,198.80700000000002,-0.007704092237739526,0.005827541409548554,0.00270730756739201,-0.003058876258525495,0.009302384514452745,0.0006550503410198117,1689650.0,154190,13978.8,76787.9,230977.9,1703628.8,-275.061,1430.0,0.00020392077800927702,1.0002290787052073,1.002861788617886,0.9949841269841269
72,1460000,1460,1.0011014999999999,0.027437955,11.069722,1.5016425,14.552408999999999,12.571363999999999,-3.4826867999999993,-1041.2478,53.409062,53.409062,53.409062,0.10217625,-0.11525846,0.09539607,0.045768314000000004,-0.0082240934,0.014715626,10872.097,18914.468999999997,0.00034144438880447927,-2063.41,-2498.45,-2277.69,-303.816,5.20606,71.6976,2217.75,2909.97,1860.06,-236.919,1495.38,-111.62799999999999,0.0010025332900292312,0.0026730756739201038,-0.0027127638843780456,-0.003512406625527769,0.009747230009743424,-0.000259372523546606,1689700.0,154115,14105.9,76848.0,230963.0,1703805.9,-444.144,1450.0,0.0003803742934741817,1.0001645555916423,1.0023739837398373,0.9957628765792031
73,1480000,1480,0.99923805,0.013888991000000002,11.065946,1.4988473,14.555145999999999,12.564793,-3.4891997000000003,-25.561405,53.391836,53.391836,53.391836,0.089454613,0.10797465,-0.15576229,-0.021408177,-0.056571565,-0.047114168,11021.198999999999,18765.825,1.8804726624259786e-05,-1546.65,-1762.58,-1493.22,-358.53,-558.437,-21.7128,386.839,2715.67,1569.26,-686.221,98.4321,-356.903,-0.007533686261773304,0.00619090613835661,0.0004939265995453066,-0.006786300746995778,-0.002988014939915557,-0.002459342643715492,1689420.0,153989,14147.0,76883.9,230872.9,1703567.0,-115.824,1470.0,5.7734631293962214e-05,0.9997743856230378,1.0015544715447153,0.9962280531260121
74,1500000,1500,0.99913805,0.15339296,11.059391999999999,1.4986973,14.552007000000001,12.558089,-3.4926148,1013.9347,53.381516000000005,53.381516000000005,53.381516000000005,0.07964674,0.19142334,0.18910881,0.037632011,-0.09011349,-0.014068563000000001,11171.803999999998,18619.674,-0.00017448688568837476,-1608.46,-2008.54,-1494.11,250.36900000000003,-441.18,391.87300000000005,14.3483,1748.74,3365.83,13.7129,1191.61,277.105,-0.010354736602793114,-0.0016875608963949332,0.012157973367976615,0.001715374472231244,0.004874504709321207,0.004345423838908737,1689070.0,153787,14158.1,77013.7,230800.7,1703228.1,300.13599999999997,1490.0,-0.00013555698101867233,0.9994617299989174,1.000240650406504,0.9979099449303531
75,1520000,1520,0.99841544,0.081950772,11.065946,1.4976133999999999,14.558276000000001,12.56356,-3.4923300000000004,167.37424,53.389328000000006,53.389328000000006,53.389328000000006,0.022934804,0.12333611,0.099581404,-0.12353185,0.039499883,0.011398149,11322.463,18473.491,-2.816963032136225e-05,-2292.78,-1413.05,-1908.32,-435.399,-699.268,182.554,770.1030000000001,1876.18,2799.44,153.194,413.195,449.51099999999997,-0.009890724261123742,0.0030083143877882436,0.00578837284832738,-0.0018330951607664829,-0.0018582202013640795,0.004105651185449821,1688830.0,153716,14037.9,76972.6,230688.6,1702867.9,770.962,1510.0,1.0760274348340173e-05,0.9989762910035725,0.9997788617886179,0.9973773890508586
76,1540000,1540,0.99961777,-0.069272979,11.064341,1.4994169,14.556754000000002,12.563758,-3.4924128,134.44369,53.391394999999996,53.391394999999996,53.391394999999996,0.0035412078999999996,-0.19427215,-0.017087996,0.09114300800000001,0.022674292999999998,0.01670756,11472.118999999999,18325.593,1.054488156318012e-05,-2633.36,-1969.26,-1642.96,-35.6392,-862.242,-193.735,1083.17,3219.04,2027.6,7.50013,33.0702,-228.02200000000002,-0.010069438129262748,0.008118090289054887,0.0024984735303670014,-0.00018278057810977593,-0.005385981162715167,-0.002739571289379669,1688930.0,153660,14249.4,77134.2,230794.2,1703179.4,353.86199999999997,1530.0,4.9474786232882545e-05,0.999433582331926,0.9994146341463415,0.9994713313896987
