,Step,Time,Temp,Press,PotEng,KinEng,E_bond,TotEng,E_pair,Ecouple,Lx,Ly,Lz,Pxx,Pyy,Pzz,Pxy,Pxz,Pyz,CPU,CPULeft,v_shear,c_pxx_polymer[1],c_pxx_polymer[2],c_pxx_polymer[3],c_pxx_polymer[4],c_pxx_polymer[5],c_pxx_polymer[6],c_pxx_filler[1],c_pxx_filler[2],c_pxx_filler[3],c_pxx_filler[4],c_pxx_filler[5],c_pxx_filler[6],v_pxx,v_pyy,v_pzz,v_pxy,v_pxz,v_pyz,c_pe_polymer,c_ke_polymer,c_pe_filler,c_ke_filler,c_ke_total,c_pe_total,f_npt,Time_shift,v_shear_shift,v_temp_avg,c_temp_polymer,c_temp_filler
772,15460000,15460,1.0000548,0.015389081,11.081827,1.5000723999999999,14.554682999999999,12.581899,-3.4728559000000003,91987.266,94.661946,40.167115,40.167115,-0.05818457900000001,0.05958595,0.044765874000000004,0.04090594,0.015828977,0.051356648,86735.76400000001,137677.6,0.7730000161825538,14062.1,2019.99,2364.57,7.709969999999999,-146.012,433.829,5011.56,-2691.87,-1659.7,999.2130000000001,-387.32199999999995,955.215,0.12389516076648262,-0.004364274114972393,0.0045785644689834365,0.006540584410522897,-0.0034643325755115296,0.00902269568041572,1691010.0,153886,14546.7,77122.5,231008.5,1705556.7,92352.0,15450.0,0.77250001460925,1.0003615892605824,1.0008845528455286,0.9993197278911564
773,15480000,15480,1.0020349,-0.047379658,11.073424000000001,1.5030426000000001,14.552257,12.576467,-3.4788327000000003,92919.63,94.715336,40.131445,40.131445,-0.086086335,0.095862634,-0.15191527,-0.09681189,0.045212290999999995,-0.046929925,86847.22,137564.2,0.7740000005993538,11626.1,870.8839999999999,2093.42,61.7843,208.21099999999998,140.856,4885.41,-2299.03,-907.9739999999999,1021.91,-159.07399999999998,732.9839999999999,0.1072524196167587,-0.009276687236115622,0.007700201364079247,0.007039261448522247,0.00031917505683663527,0.005676128613186099,1691110.0,154194,14359.3,77010.0,231204.0,1705469.3,92343.7,15470.0,0.77349999902605,1.001208184475479,1.0028878048780487,0.9978620019436346
774,15500000,15500,1.0015363000000002,-0.10592876,11.084081,1.5022947,14.55657,12.586375,-3.4724894999999996,91492.821,94.768727,40.146817,40.146817,-0.2310176,-0.09486007,0.0080913828,-0.053713084,-0.034152826000000004,0.025650573,86958.50300000001,137450.54,0.7750000037459616,12692.1,1283.26,2033.34,470.024,11.1642,141.055,5772.67,-2135.4,-1022.29,1483.9,393.639,462.145,0.11994004546930823,-0.005535173757713544,0.006567392010392984,0.01269193894121468,0.0026294459240012993,0.003918155245209484,1690890.0,153896,14566.1,77117.4,231013.4,1705456.1,92643.1,15490.0,0.7745000021726578,1.0003828082710835,1.000949593495935,0.9992536443148687
775,15520000,15520,1.0004215,-0.076633046,11.072818,1.5006224,14.550598,12.57344,-3.4777806000000004,93579.599,94.822118,40.112171999999994,40.112171999999994,-0.28037858,0.06749819900000001,-0.017018751999999998,-0.018911291,-0.048270605999999994,0.017943176,87068.354,137334.62,0.7760000068925693,12764.3,952.395,1803.06,594.325,-734.087,-44.2265,5858.47,-2075.56,-465.57099999999997,1335.93,308.67,589.254,0.12096635271191945,-0.007295647937642091,0.008687814225397857,0.01253819421890224,-0.002763345241961676,0.003540289054887951,1690890.0,153949,14499.2,77082.2,231031.2,1705389.2,92788.9,15510.0,0.7755000053192656,1.0004598895745374,1.0012943089430895,0.9987975380628441
776,15540000,15540,1.0011565,-0.050789617999999995,11.079207,1.501725,14.553922,12.580932,-3.4747144,92523.65,94.875509,40.117758,40.117758,-0.16433911,0.13478546,-0.1228152,0.054495418,0.10272961,0.046006789000000006,87178.073,137218.51,0.7770000100391767,12495.1,2064.27,1617.74,133.056,227.465,581.399,5349.24,-1714.0,-2152.39,1310.23,321.926,857.5939999999999,0.11590997076973043,0.00227521922702176,-0.003472880805456316,0.009375030854173433,0.0035686326729457616,0.00934714517700552,1690650.0,153770,14478.6,77091.1,230861.1,1705128.6,93319.2,15530.0,0.776500008465873,0.9997232867814225,1.000130081300813,0.9989128603822482
777,15560000,15560,0.99942841,-0.034850845,11.074307000000001,1.4991329,14.554,12.57344,-3.4796936,93772.95599999999,94.9289,40.094276,40.094276,-0.10833272,-0.04483118,0.048611367,0.032426848,-0.012180611000000001,-0.044234403,87288.181,137103.03,0.7780000131857845,12329.4,1976.66,1808.1,368.39599999999996,523.918,-106.895,5756.75,-2423.56,-1461.21,738.258,-170.38,-551.24,0.1174806755440078,-0.0029028905488795056,0.0022532640467684303,0.007188398830789217,0.002296446898343618,-0.004274991880480676,1690940.0,153892,14531.7,77101.5,230993.5,1705471.7,92945.9,15550.0,0.7775000116124807,1.0002966331059868,1.0009235772357723,0.9990476190476191
778,15580000,15580,1.0016027,-0.032047236,11.082457000000002,1.5023942,14.556114,12.584852,-3.4736564,92113.513,94.982291,40.091491999999995,40.091491999999995,-0.10590533,0.032573847,-0.02281022,-0.0027372589,0.028823187000000004,-0.10668555,87397.746,136986.71,0.7790000163323922,12661.7,2270.99,2018.42,956.678,455.66900000000004,-457.594,5279.73,-2856.54,-1483.1,989.105,231.144,495.472,0.11654063007469959,-0.0038035076323481663,0.0034772328678142265,0.012639058135758363,0.004461273140630075,0.00024604092237739516,1690910.0,153900,14411.3,77029.3,230929.3,1705321.3,93254.1,15570.0,0.7785000147590885,1.0000186207643174,1.0009756097560976,0.9981120829284095
779,15600000,15600,1.0015154,-0.052753975,11.075449,1.5022633,14.55378,12.577712,-3.4783318999999997,93309.175,95.03568100000001,40.05453,40.05453,-0.12777853,-0.0037337165000000004,-0.026749676,-0.03151462,-0.049556382999999996,0.0092629696,87508.475,136872.23,0.7800000007491926,13148.2,1643.98,2014.75,383.7,223.812,-142.469,4666.8,-2279.5,-1228.21,1076.62,604.3530000000001,-116.023,0.1157193894121468,-0.004128093536862618,0.005109061383566093,0.00948567716791166,0.005379441377070478,-0.0016790646313738224,1690830.0,153807,14683.5,77264.3,231071.3,1705513.5,93015.4,15590.0,0.7794999991758889,1.000633539027823,1.0003707317073172,1.0011571104632329
780,15620000,15620,0.99833002,-0.060244854,11.072646,1.4974853000000001,14.551314999999999,12.570131,-3.4786696000000004,94571.594,95.089072,40.054662,40.054662,-0.17214801,-0.16043875,0.15185220000000002,0.021052954,0.03048894,-0.01201595,87620.63699999999,136760.0,0.7810000038958002,13297.8,2017.08,2003.97,312.339,605.67,-637.738,4979.46,-2178.84,-1977.5,1099.3,107.759,106.334,0.11872205261448521,-0.0010507307567392025,0.00017193894121468026,0.009169464111724585,0.004634160441701851,-0.0034517960376745697,1690510.0,153593,14461.0,77092.8,230685.8,1704971.0,94041.3,15610.0,0.7805000023224964,0.9989641658547147,0.9989788617886178,0.9989348882410107
781,15640000,15640,0.99827042,-0.062268937,11.082951,1.4973959,14.554678,12.580347,-3.4717269,93098.179,95.142463,40.052606,40.052606,-0.12048197,-0.0079063181,-0.058418517999999996,-0.010654978999999998,0.046086087000000005,0.009943320799999999,87732.924,136647.96,0.7820000070424078,13070.1,1669.01,2266.33,300.86,-95.0968,537.545,5956.59,-1828.9,-2226.75,343.467,653.696,1148.55,0.12359006170834688,-0.0010385839558298155,0.0002570964598895741,0.004185300422215005,0.003628445599220526,0.0109522247482949,1690800.0,153823,14399.7,77022.5,230845.5,1705199.7,93743.0,15630.0,0.781500005469104,0.9996557323806431,1.0004747967479675,0.9980239714933593
782,15660000,15660,0.99956459,-0.070582898,11.071694,1.4993371000000002,14.548066,12.571031,-3.4763724999999996,94626.856,95.195854,40.040407,40.040407,-0.081200963,-0.010835883000000001,-0.11971185,0.08444094099999999,-0.051496055,-0.05238351,87842.851,136532.25,0.7830000101890153,12930.4,2104.42,2092.19,874.554,187.56,100.361,5519.49,-2461.32,-1620.47,1082.3,200.77200000000002,913.577,0.11984339071126988,-0.0023182851575186754,0.0030641117245859047,0.012710971094511204,0.0025224553426437153,0.006586151347840208,1690880.0,153854,14451.4,77050.7,230904.7,1705331.4,93652.2,15650.0,0.7825000086157116,0.9999120926707806,1.0006764227642275,0.998389374797538
783,15680000,15680,0.99962934,-0.23370253,11.077380999999999,1.4994343,14.554460999999998,12.576815,-3.4770801,93833.44900000001,95.249245,40.031057000000004,40.031057000000004,-0.32328261,-0.20874588,-0.1690791,0.05964052,0.056529609,0.008309870799999999,87952.597,136416.27,0.7840000133356231,12181.8,2019.15,1958.38,-435.70599999999996,-224.356,-24.767,5604.18,-1973.87,-1990.48,-349.543,190.688,-430.99,0.11553088665151023,0.0002941214680090952,-0.00020850925625202929,-0.005100675544007795,-0.0002186943812926275,-0.002960422215004872,1690730.0,153819,14487.7,77094.4,230913.4,1705217.7,93854.4,15670.0,0.7835000117623193,0.999949767240446,1.0004487804878048,0.9989556203433754
784,15700000,15700,0.99909357,0.016220118999999998,11.072633999999999,1.4986306,14.550441000000001,12.571264,-3.477807,94784.119,95.30263599999999,40.013063,40.013063,-0.11040339,0.12769807,0.031365683,-0.017792178999999998,-0.046758867999999995,-0.075886037,88062.433,136300.45,0.7850000164822305,13044.4,2396.36,2425.21,-284.2,414.921,-48.118,5689.48,-3298.32,-1368.3,689.993,255.114,-92.3462,0.12168808054563168,-0.005858785319909062,0.006865280935368627,0.0026358752841831768,0.004352289704449497,-0.0009124014290354011,1690800.0,153808,14292.9,76886.5,230694.5,1705092.9,94295.2,15690.0,0.7845000149089267,0.9990018404243802,1.0003772357723577,0.996261742792355
785,15720000,15720,0.99934915,-0.011926243000000001,11.072825,1.4990139999999998,14.553775,12.571839,-3.4809507000000006,94792.258,95.356026,39.99388,39.99388,-0.16701004,0.054573439,0.076657875,-0.05596185,0.049697787,-0.037037157,88172.855,136185.56,0.7860000008990309,13087.1,2520.3,2373.67,-613.7869999999999,-110.426,469.17199999999997,4033.76,-3248.66,-1758.01,1090.59,504.491,-441.495,0.1112105228970445,-0.004731146476128611,0.003999090613835661,0.0030971289379668723,0.0025596947060734006,0.00017977914907437456,1691280.0,154040,14415.3,77029.4,231069.4,1705695.3,93412.5,15710.0,0.7854999993257271,1.0006253112482408,1.0018861788617885,0.9981133786848071
786,15740000,15740,1.0041896000000001,0.011765671,11.086344,1.5062746,14.557174,12.592619000000001,-3.4708297999999997,91690.275,95.409417,39.999736999999996,39.999736999999996,-0.14767526,0.16684606,0.01612621,-0.043915967,-0.014191332,0.078436397,88284.054,136071.86,0.7870000040456386,12309.5,1276.81,1992.74,77.7036,51.8658,257.94599999999997,5130.36,-2793.84,-672.914,489.13199999999995,648.0740000000001,-288.731,0.11328262422864567,-0.00985404352062358,0.008573082169535564,0.0036819460863916848,0.00454653978564469,-0.00019996752192270233,1690940.0,154019,14470.1,77060.0,231079.0,1705410.1,93784.4,15730.0,0.7865000024723349,1.0006668831871819,1.0017495934959348,0.9985098801425333
787,15760000,15760,1.0005784,0.012666786999999999,11.076195,1.5008578000000001,14.552525,12.577053,-3.4763307,94181.01400000001,95.462808,39.982896000000004,39.982896000000004,0.0023884832,0.1101655,-0.074553622,0.032333177000000005,0.039506058,-0.034252404,88394.92800000001,135957.68,0.788000007192246,13229.4,2810.6,1745.52,-263.061,334.58,-70.9143,4858.47,-3082.42,-1379.1,130.28799999999998,766.926,-554.682,0.11749184800259824,-0.0017656381942189033,0.002380123416693732,-0.0008624423514127964,0.007154959402403379,-0.004063632997726535,1691120.0,153978,14695.7,77155.2,231133.2,1705815.7,93418.5,15750.0,0.7875000056189423,1.0009015914257877,1.0014829268292682,0.999743440233236
788,15780000,15780,0.99789944,-0.08794753699999999,11.074152999999999,1.4968393999999998,14.548978,12.570992,-3.4748252,95210.03300000001,95.516199,39.981716999999996,39.981716999999996,-0.16887236,-0.15726893,0.062298679,-0.020812965,0.064716416,0.050494752000000004,88505.10800000001,135842.44,0.7890000103388538,14046.7,2482.52,2466.63,-153.28799999999998,-81.5447,-89.2354,5354.26,-3378.09,-1484.13,335.464,170.46900000000002,158.503,0.12602117570639818,-0.005817278337122443,0.0063819421890224095,0.0011833452419616759,0.0005776180578109777,0.00044993569340695023,1691000.0,153885,14411.7,76971.9,230856.9,1705411.7,94195.8,15770.0,0.78850000876555,0.9997050990581358,1.0008780487804878,0.9973683187560738
789,15800000,15800,1.0019786,-0.19335205,11.074289,1.5029582000000001,14.555004,12.577247,-3.4807144,94345.065,95.56959,39.959641999999995,39.959641999999995,-0.30973854,-0.15220616,-0.11811145,-0.02441079,-0.036661527,0.12159672,88614.155,135725.48,0.7900000134854616,13806.6,1775.13,2144.2,-253.59,-600.945,17.0068,5808.25,-2463.37,-1877.71,337.101,-268.341,-612.011,0.1274105228970445,-0.004470542383890872,0.0017310165638194206,0.0005424553426437154,-0.0056465475803832415,-0.0038649184800259822,1690700.0,153777,14453.3,77013.2,230790.2,1705153.3,94624.0,15790.0,0.7895000119121578,0.9994162606907004,1.0001756097560976,0.9979034661483641
790,15820000,15820,0.99726244,-0.21961473,11.079653,1.495884,14.555123000000002,12.575536999999999,-3.4754704,94703.52699999999,95.62298100000001,39.953111,39.953111,-0.35388837,-0.15198722,-0.1529686,-0.053263217,0.06597827099999999,-0.039462297,88722.92300000001,135608.11,0.7910000166320693,12303.8,1577.74,987.587,-101.304,-62.9016,-442.819,5075.69,-1634.37,-734.925,204.22299999999998,-96.3025,-187.023,0.11289048392335173,-0.0003678467034751535,0.0016411951932445601,0.0006685222474829489,-0.0010341286131860992,-0.004091211432283208,1690550.0,153782,14447.4,77118.1,230900.1,1704997.4,94765.2,15810.0,0.7905000150587655,0.9998921727833712,1.0002081300813008,0.9992627146096535
791,15840000,15840,0.99473295,-0.10632911,11.069461,1.4920897,14.550375,12.561551,-3.4809144,96952.344,95.676371,39.932971,39.932971,-0.19703792,-0.030646772000000003,-0.09130264699999999,0.067044601,-0.016268104,0.08763511800000001,88833.291,135493.2,0.7920000010488694,12941.7,1936.32,1751.46,243.59099999999998,-366.407,-463.832,6070.06,-1873.34,-1643.56,401.663,259.01099999999997,-511.051,0.12349308216953557,0.00040909386164339083,0.0007008769080870419,0.004191321857746021,-0.0006976031178954207,-0.006332465086066905,1690500.0,153702,14408.8,77081.0,230783.0,1704908.8,95061.1,15830.0,0.7914999994755656,0.9993850817364945,0.9996878048780488,0.9987819889860706
792,15860000,15860,1.000034,-0.09465216300000001,11.080633,1.5000413000000001,14.555514000000002,12.580675,-3.4748806000000005,94105.713,95.729762,39.942471999999995,39.942471999999995,-0.20896327,0.023677955,-0.098671171,-0.083261349,-0.039347922,0.035114879,88945.851,135381.64,0.7930000041954769,12898.3,2378.46,2209.38,-103.73200000000001,-319.476,-178.655,4922.94,-2459.6,-2346.92,1249.94,30.9264,-156.46200000000002,0.11575992205261447,-0.0005270542383890866,-0.0008934069503085415,0.007445326404676844,-0.0018743072426112375,-0.002176791165962975,1690780.0,153699,14478.4,77039.1,230738.1,1705258.4,94857.5,15850.0,0.7925000026221731,0.9991906463137382,0.9996682926829268,0.9982390670553937
793,15880000,15880,1.0008769,-0.062387922,11.076994000000001,1.5013055,14.552628,12.578299000000001,-3.4756348,94566.245,95.783153,39.909745,39.909745,-0.12625812,-0.1107905,0.04988486,-0.07034430900000001,0.01460086,0.028361199,89082.145,135306.13,0.7940000073420846,13445.5,1823.0,2315.55,-656.058,-587.221,125.89200000000001,3953.26,-2946.72,-974.513,391.655,-547.6469999999999,-100.941,0.11301565443325756,-0.007299253004222149,0.008710860669048394,-0.0017174602143553103,-0.007371666125365378,0.0001620721013316012,1690970.0,153828,14422.7,77009.6,230837.6,1705392.7,94719.2,15870.0,0.7935000057687809,0.9996215221392227,1.0005073170731706,0.9978568189180435
794,15900000,15900,1.0011627,-0.09852104,11.079325,1.5017341999999998,14.55729,12.581059,-3.4779652000000003,94236.545,95.83654399999999,39.900252,39.900252,-0.29413269,0.0038719679,-0.0053023973,0.0065075765,0.079765264,-0.0021563526,89282.806,135328.03,0.7950000104886921,13256.9,2330.24,2210.89,-520.4580000000001,-241.65099999999998,360.48400000000004,3962.76,-2403.05,-2358.22,1100.63,71.8761,-842.525,0.11185228970444949,-0.00047294576161091524,-0.0009569990256576806,0.0037685742124066255,-0.0011027924650860669,-0.0031311529717440723,1690900.0,153895,14403.0,77069.3,230964.3,1705303.0,94776.2,15890.0,0.7945000089153883,1.0001701851250404,1.0009430894308944,0.9986303854875284
795,15920000,15920,0.99944786,-0.058812139000000006,11.072792999999999,1.499162,14.553181,12.571955,-3.4803877999999995,95733.962,95.889935,39.880185,39.880185,-0.17866972,-0.01780812,0.02004142,0.083481147,-0.011082946000000002,-0.02506879,89483.248,135349.03,0.7960000136352998,13417.7,2301.74,1885.89,-219.351,-253.489,-235.31400000000002,5192.64,-2200.84,-2150.9,641.114,98.5159,-928.841,0.12088561221175706,0.0006554075998700853,-0.0017214030529392659,0.0027396102630724262,-0.0010066456641766807,-0.007561903215329653,1690810.0,153767,14664.1,77254.1,231021.1,1705474.1,94648.1,15910.0,0.795500012061996,1.000416152430443,1.000110569105691,1.0010249433106577
796,15940000,15940,0.99842429,-0.10722035,11.070725999999999,1.4976267,14.550566,12.568352,-3.4798398999999995,96385.196,95.943326,39.887192999999996,39.887192999999996,-0.19106423,-0.040420966,-0.09017586,0.08071682,-0.0067312733,-0.019230617,89670.41699999999,135349.45,0.7970000167819076,14163.8,3113.69,2459.18,-451.15,199.05700000000002,-55.7303,6429.68,-2527.95,-2628.17,334.96,103.706,868.947,0.13376732705423838,0.0038047417992854837,-0.001097694056511856,-0.0007547255602468333,0.001966632023384216,0.005282342968496265,1690730.0,153610,14745.5,77338.5,230948.5,1705475.5,94808.2,15930.0,0.7965000152086038,1.0001017646421997,0.999089430894309,1.0021185617103985
797,15960000,15960,0.9990886999999998,0.20028193,11.078557,1.4986233,14.556865,12.57718,-3.478308,95125.03199999999,95.996716,39.858678000000005,39.858678000000005,0.08782920599999999,0.19568396,0.31733261,0.061327955,0.007881653399999999,0.015894373,89861.829,135355.79,0.798000001198708,13721.7,2464.91,1763.41,-104.506,-14.165999999999999,-374.48199999999997,5962.72,-2497.18,-2135.0,1400.38,-343.926,81.4385,0.12786242286456642,-0.00020961351088015577,-0.0024137057486196814,0.008417499188048067,-0.002326027931146476,-0.0019034978889249756,1690270.0,153476,14562.0,77238.7,230714.7,1704832.0,95785.1,15950.0,0.7974999996254042,0.9990893147125691,0.9982178861788618,1.0008253968253968
798,15980000,15980,1.0020553,-0.095265315,11.076867,1.5030732,14.553958999999999,12.579939999999999,-3.4770915999999996,94796.148,96.050107,39.854982,39.854982,-0.057479539,-0.08937863300000001,-0.13893777,-0.069909945,-0.0072784527,-0.09541091800000001,90097.79699999999,135428.6,0.7990000043453154,14691.8,2758.79,2612.84,597.8480000000001,55.8029,234.926,6280.54,-2927.33,-2107.28,1338.9,-129.70600000000002,43.3818,0.1362282559272491,-0.00109477102955505,0.003283923351737577,0.012580370250081196,-0.0004800461188697631,0.0018077804481974667,1690640.0,153661,14518.6,77158.9,230819.9,1705158.6,95450.9,15970.0,0.7985000027720116,0.9995448738767997,0.9994211382113821,0.9997913832199545
799,16000000,16000,1.0029726,0.040746009,11.075844,1.5044492,14.553446,12.580293,-3.4776016000000003,94838.20300000001,96.103498,39.835871999999995,39.835871999999995,-0.047048427000000004,0.063920957,0.1053655,0.053125755999999996,0.025425821,0.075913053,90230.56300000001,135345.85,0.8000000074919231,14159.0,2525.17,2265.57,594.656,89.4648,34.02,5009.89,-2792.34,-2368.67,1646.43,-798.9680000000001,264.416,0.12451373822669698,-0.0017354335823319264,-0.0006696979538811296,0.014557232867814227,-0.0046086599545306925,0.0019385254952906787,1691210.0,153928,14373.5,76925.9,230853.9,1705583.5,95084.0,15990.0,0.7995000059186194,0.9996921078272166,1.0011577235772358,0.9967722708130871
800,16020000,16020,0.99970093,0.017584506,11.079869,1.4995417,14.554604000000001,12.579410000000001,-3.4747357000000005,95069.399,96.156889,39.849865,39.849865,-0.028313822000000002,0.01020135,0.070865989,0.017245829,-0.01288637,-0.0088313624,90363.507,135263.23,0.8010000106385309,12561.5,2108.78,1988.54,-138.502,-268.493,488.83099999999996,6043.66,-3343.14,-982.809,1303.37,-247.891,1245.05,0.12085196492367652,-0.008017927898668396,0.006532841831763559,0.007566534589152322,-0.0033542318934719068,0.011262624228645664,1691020.0,153949,14320.2,76926.2,230875.2,1705340.2,95401.8,16010.0,0.8005000090652271,0.9997843455667426,1.0012943089430895,0.9967761580822805
801,16040000,16040,0.99842357,-0.16199249999999998,11.075238,1.4976256000000001,14.552923000000002,12.572863,-3.4776852,96172.766,96.21028000000001,39.824362,39.824362,-0.2600875,-0.16978511,-0.056104887,0.037965129,-0.022889404,0.015881347,90496.323,135180.29,0.8020000137851386,14099.8,3081.9,2146.3,-485.54400000000004,-379.33,215.722,5278.71,-2496.23,-2289.02,602.485,-296.699,79.0177,0.12587534913933093,0.0038042871062033135,-0.0009270542383890861,0.0007596037674569663,-0.004391224423514128,0.0019145157518674896,1690810.0,153766,14302.0,76941.4,230707.4,1705112.0,95900.2,16030.0,0.8015000122118349,0.9990577027173324,1.0001040650406505,0.9969731130547457
802,16060000,16060,0.9995283000000001,-0.013907164,11.079715,1.4992827,14.554301999999998,12.578997,-3.4745872,95325.45199999999,96.263671,39.827217,39.827217,-0.011507781000000002,0.00024932067999999997,-0.030463032,0.04137011,0.074700627,-0.018777778000000002,90627.258,135094.43,0.803000016931746,13865.7,2304.98,2355.51,-309.533,-138.232,291.824,5324.71,-2675.1,-2281.21,815.738,-42.0856,1164.14,0.12465352387138681,-0.002404157193894121,0.00048262422864566535,0.0032881130237089966,-0.0011712737901916207,0.009457382266969797,1690930.0,153855,14426.6,77037.4,230892.4,1705356.6,95564.1,16050.0,0.8025000153584423,0.9998588286240121,1.0006829268292683,0.998217039196631
803,16080000,16080,1.0008594000000002,0.064314805,11.070714,1.5012793,14.550999,12.571992999999999,-3.480285,96498.08099999999,96.317061,39.796084,39.796084,0.12381414,-0.0064458844999999996,0.075576164,0.08764809,0.027649557999999998,-0.044250581,90756.239,135005.55,0.8040000013485462,12708.1,2347.91,2078.38,-58.675,126.695,-276.41200000000003,4474.69,-1872.94,-2156.74,750.0889999999999,878.8739999999999,448.666,0.11161279636245534,0.003085222474829489,-0.0005089964274114951,0.004491159467359532,0.00653178954205911,0.0011188957453718738,1690870.0,153846,14439.3,77000.5,230846.5,1705309.3,95754.9,16070.0,0.8034999997752424,0.9996600627909494,1.0006243902439025,0.9977389050858438
804,16100000,16100,0.99924785,-0.023325591,11.085206,1.4988620000000001,14.557197,12.584067999999998,-3.4719908999999998,94735.91,96.370452,39.811738,39.811738,-0.1274799,0.047161460999999995,0.010341671,0.0011208415,0.0049319306,0.10704529,90940.964,134999.32,0.805000004495154,12835.3,1538.32,2196.31,228.304,-234.62900000000002,4.91752,5322.66,-2420.2,-1658.33,1501.17,-263.281,-493.404,0.11794712569015914,-0.005728353361481,0.003494511204936668,0.011233998051315364,-0.0032342318934719064,-0.003173020331276388,1690870.0,153888,14419.8,77041.9,230929.9,1705289.8,95782.1,16090.0,0.8045000029218502,1.0000212190105011,1.0008975609756097,0.9982753482345318
805,16120000,16120,1.0053134,-0.075680673,11.083081,1.5079603000000001,14.551413,12.591042,-3.4683312999999996,93757.255,96.423843,39.800953,39.800953,-0.29020553,0.0058744089,0.057289108,0.014826071000000001,-0.06632755900000001,-0.12057288,91072.227,134913.45,0.8060000076417616,13795.8,1519.67,2862.04,228.53,407.88699999999994,-451.652,5345.86,-2604.92,-1743.38,1064.9,369.649,-882.895,0.12433686261773302,-0.007049366677492693,0.007266385189996751,0.008401623903864891,0.005050574861968171,-0.008668704124715817,1691130.0,154101,14453.7,77059.7,231160.7,1705583.7,95357.8,16110.0,0.8055000060684578,1.001020677709213,1.0022829268292683,0.9985059928733397
806,16140000,16140,1.0005959999999998,-0.058407558,11.0761,1.5008841999999998,14.553014000000001,12.576984,-3.4769137000000003,96016.415,96.477234,39.776039000000004,39.776039000000004,-0.16327815,0.018892075,-0.030836602,-0.035283587000000005,0.02111163,0.0056557376,91258.40400000001,134908.64,0.8070000107883691,13692.4,2252.61,2570.11,891.628,182.22400000000002,-49.3108,3699.89,-2497.76,-2121.82,1236.29,-456.577,-453.772,0.11297362780123417,-0.0015924001299123098,0.002911919454368301,0.013822137057486198,-0.0017820915881779796,-0.0032678324131211432,1691090.0,153997,14491.2,77042.7,231039.7,1705581.2,95572.2,16130.0,0.8065000092150654,1.0004966980621415,1.0016065040650406,0.9982857142857142
807,16160000,16160,1.0021889000000002,-0.011189794,11.075455999999999,1.5032736,14.555482000000001,12.578729,-3.4800263,95841.913,96.530625,39.751438,39.751438,-0.048735661,0.011092742,0.004073536500000001,0.023260457000000002,-0.065471523,0.040429124,91425.614,134875.41,0.8080000139349769,13315.4,1307.98,2340.13,842.428,14.040999999999999,316.66700000000003,4784.09,-2156.94,-1828.79,20.2554,178.356,806.3810000000001,0.11756732705423838,-0.005514517700552128,0.0033214680090938625,0.005603659629749918,0.0012497369275738875,0.007294887950633324,1690860.0,153913,14513.8,77175.1,231088.1,1705373.8,95826.5,16150.0,0.8075000123616731,1.00070628992097,1.001060162601626,1.000001295756398
808,16180000,16180,0.99760154,-0.094501846,11.080473,1.4963926,14.555401000000002,12.576865,-3.4749281,96225.04199999999,96.584016,39.754902,39.754902,-0.36362043,-0.020098211,0.10021311,-0.0057569439,0.018103123999999998,0.033963573999999996,91646.965,134921.55,0.8090000170815845,13764.5,2595.67,2047.24,124.505,-307.915,101.182,4522.95,-2260.3,-2176.35,561.425,-456.05,304.71299999999997,0.1187882429360182,0.0021784345566742444,-0.0008386489119844099,0.004455537512179279,-0.004962422864566418,0.002636537836960052,1690620.0,153731,14656.3,77273.0,231004.0,1705276.3,96106.6,16170.0,0.8085000155082808,1.0003421024142036,0.9998764227642276,1.0012698412698413
809,16200000,16200,0.99930071,-0.017122521,11.077577999999999,1.4989413,14.553147000000001,12.57652,-3.4755681000000003,96372.243,96.637406,39.732445,39.732445,-0.18294585,0.093638413,0.037939875,0.041493021,-0.054281905,-0.03660642,91785.95300000001,134846.03,0.8100000014983847,13000.4,2663.99,2369.42,639.217,46.6908,227.15200000000002,3981.09,-2580.67,-2491.62,1848.9,-373.191,772.688,0.11030522897044494,0.0005412146800909367,-0.0007937642091588166,0.01616185125040598,-0.0021208197466709966,0.006494576161091264,1690990.0,153963,14591.3,77188.7,231151.7,1705581.3,95749.4,16190.0,0.8094999999250809,1.0009817040164555,1.0013853658536584,1.0001775186264983
810,16220000,16220,1.0011546,0.030771261,11.077457,1.5017221,14.551697,12.579179,-3.4742394,96058.146,96.690797,39.743209,39.743209,-0.12991807,0.11982773,0.10240412,-0.09981790800000001,0.013867535,-0.06776518200000001,91963.246,134826.51,0.8110000046449924,15011.0,2919.83,2140.15,-138.165,-263.08799999999997,124.837,5309.0,-3111.74,-2001.5,1137.98,-8.61605,571.2769999999999,0.13199090613835662,-0.0012465735628450787,0.0009006170834686592,0.006494413770704774,-0.0017648850276063652,0.0045216888600194865,1690790.0,153615,14534.9,77105.3,230720.3,1705324.9,96528.4,16210.0,0.8105000030716887,0.9991135650102847,0.9991219512195122,0.9990968577907353
