,Time_Binned,Step,Time,Temp,Press,PotEng,KinEng,E_bond,TotEng,E_pair,Ecouple,Lx,Ly,Lz,Pxx,Pyy,Pzz,Pxy,Pxz,Pyz,CPU,CPULeft,v_shear,c_pxx_polymer[1],c_pxx_polymer[2],c_pxx_polymer[3],c_pxx_polymer[4],c_pxx_polymer[5],c_pxx_polymer[6],v_pxx,v_pyy,v_pzz,v_pxy,v_pxz,v_pyz,c_pe_polymer,c_ke_polymer,c_ke_total,c_pe_total,f_npt,Time_shift,v_shear_shift,v_temp_avg,c_temp_polymer
70,"[28289.394, 28693.242)",28490000.0,28490.0,1.0001037390000003,-0.0638648268,16.64494865,1.5001409650000002,21.1074793,18.145089649999996,-4.4625305850000005,98660.219,117.67239800000002,31.1813761,31.1813761,-0.203030879,0.0034856669649999993,0.007950729847999997,0.0009513969250000004,0.0047535726095,-0.0055252063285,97961.46489999999,39576.3921,1.4245000181004495,22891.595000000005,67.118735,-49.951919999999994,-58.67720000000001,-144.89569199999997,-151.54500935000004,0.22333263414634139,0.0006548169268292684,-0.0004873358048780488,-0.0005724604878048778,-0.0014136165073170733,-0.0014784878960975613,1706115.5,153790.6,153790.6,1706115.5,98600.03500000002,28480.0,1.424000015081991,1.0002640650406505,1.0002640650406505
71,"[28693.242, 29097.091)",28890000.0,28890.0,0.9984035275000002,-0.07628048084999998,16.646315650000002,1.4975906900000002,21.1074523,18.1439064,-4.461136744999999,99813.644,118.64309199999998,31.057237100000002,31.057237100000002,-0.204991067,-0.0165749596235,-0.007275416245000002,0.0014967169610000004,-0.007251858498999999,0.007172498414999999,99438.6852,38240.185,1.4445000152159155,23448.395000000008,-112.16265000000001,105.04881,-106.52702000000002,-62.909055,-161.9765,0.22876482926829272,-0.0010942697560975612,0.0010248664390243903,-0.001039288,-0.0006137468780487806,-0.0015802585365853662,1705992.5,153704.95,153704.95,1705992.5,99841.15000000001,28880.0,1.4440000121974568,0.9997069918699187,0.9997069918699187
72,"[29097.091, 29500.939)",29300000.0,29300.0,0.9993523680952382,-0.0728942752395238,16.64456647619048,1.4990139380952383,21.10753880952381,18.143580428571426,-4.4629723142857145,100902.10914285714,119.63805380952383,30.92374814285715,30.92374814285715,-0.2108346957142857,-0.00782300423809524,-2.5124152380952974e-05,-0.005746729493333333,-0.002840381840952381,-0.002048762528571429,100993.36904761905,36881.24319047619,1.4650000217272112,24109.34761904762,7.937852380952377,-23.000299999999992,-186.39660142857142,-32.12220000000001,-12.814478619047598,0.2352131475029036,7.744246225319404e-05,-0.00022439317073170731,-0.0018185034285714285,-0.00031338731707317077,-0.0001250193036004645,1706039.5238095238,153729.42857142858,153729.42857142858,1706039.5238095238,100823.78095238094,29290.0,1.4645000187087522,0.9998662020905923,0.9998662020905923
73,"[29500.939, 29904.788)",29710000.0,29710.0,0.9997539895,-0.07514652389999998,16.6443058,1.4996163699999998,21.107123250000004,18.14392215,-4.462817515,101917.2085,120.633015,30.795126800000002,30.795126800000002,-0.21376884649999997,-4.862165149999882e-05,-0.011622103955000001,-0.00919916954,-0.0145706723,0.0035764437399999987,102572.48649999997,35525.55485,1.4855000154837652,24482.84,-32.821090000000005,16.97925,7.035348000000002,82.7421,22.671380000000003,0.23885697560975613,-0.000320205756097561,0.00016565121951219518,6.86375414634147e-05,0.0008072400000000002,0.00022118419512195123,1706022.5,153756.4,153756.4,1706022.5,101865.4,29700.0,1.4850000124653067,1.0000416260162601,1.0000416260162601
74,"[29904.788, 30308.636)",30110000.0,30110.0,1.000642386,-0.08471436815000001,16.6428404,1.5009489299999998,21.10718225,18.14378935,-4.464341855000002,102951.91400000002,121.60370950000001,30.668771000000003,30.668771000000003,-0.23246723149999995,-0.0021030499319000004,-0.019572824885,-0.003627386314999999,-0.0025807954500000002,-0.0011425541475,104103.71050000002,34193.92450000001,1.5055000229011375,25145.835,-141.06134500000002,136.8537515,-4.2608599999999885,-21.850225000000005,118.50194499999998,0.24532521951219516,-0.001376208243902439,0.001335158551219512,-4.156936585365842e-05,-0.0002131729268292683,0.0011561165365853662,1706034.0,153739.6,153739.6,1706034.0,102890.55,30100.0,1.505000019882679,0.9999323577235772,0.9999323577235772
75,"[30308.636, 30712.485)",30510000.0,30510.0,0.9992253075,-0.07348246195000001,16.644807699999998,1.49882334,21.10729585,18.1436311,-4.462488215000001,103985.13700000002,122.57440350000002,30.55158345,30.55158345,-0.22268328750000005,0.003279682954999999,-0.0010437813314999982,0.004708776863999999,0.0022401600655000014,-0.0007239250799999996,105638.63700000002,32858.20685,1.525500020016604,25692.760000000002,17.110907000000005,-16.42405,-43.87299100000001,83.626725,6.536250000000007,0.25066107317073166,0.00016693567804878053,-0.0001602346341463414,-0.00042802918048780484,0.0008158704878048779,6.37682926829269e-05,1705973.5,153706.25,153706.25,1705973.5,104001.8,30500.0,1.5250000169981455,0.9997154471544715,0.9997154471544715
76,"[30712.485, 31116.333)",30910000.0,30910.0,1.0002905825,-0.07128534871400001,16.644707,1.50042124,21.1071525,18.1451282,-4.4624455,104845.253,123.54509799999998,30.433411749999998,30.433411749999998,-0.22028800499999995,0.007135082679999999,-0.0007031233679999985,-0.0025287503150000007,-0.009322451345,-0.002690116786999999,107202.42349999999,31525.7826,1.545500027433976,26316.480000000003,31.390645,-53.266792499999994,-236.44452,-16.233885,-129.87249500000001,0.2567461463414634,0.00030625019512195114,-0.0005196760243902439,-0.002306775804878049,-0.00015837936585365853,-0.001267048731707317,1706149.5,153782.45,153782.45,1706149.5,104763.25,30900.0,1.545000024415518,1.000211056910569,1.000211056910569
77,"[31116.333, 31520.182)",31320000.0,31320.0,1.000106999047619,-0.08110464723809524,16.64177014285714,1.5001458666666667,21.10721995238095,18.14191604761905,-4.4654497285714285,106210.5938095238,124.54005952380955,30.304244238095233,30.304244238095233,-0.22964048476190474,-0.007628841242857143,-0.0060446155042857145,-0.0027734644,0.0020560560285714288,0.0005718269523809531,108823.07047619048,30158.79961904762,1.5660000280584683,26650.05238095238,24.741823809523815,-15.22481714285714,-158.16240952380954,42.053000000000026,53.03294761904763,0.2600005110336817,0.00024138364692218346,-0.00014853480139372834,-0.0015430478977932634,0.000410273170731707,0.0005173946109175378,1706097.142857143,153750.09523809524,153750.09523809524,1706097.142857143,105884.66666666667,31310.0,1.5655000250400097,1.000000619434766,1.000000619434766
78,"[31520.182, 31924.03)",31730000.0,31730.0,0.9998629495000001,-0.0912712225,16.6458818,1.49977978,21.1081067,18.145661699999998,-4.462224860000001,106858.3705,125.53502099999996,30.193857250000008,30.193857250000008,-0.25542614999999996,-0.009416802574500002,-0.008970715245999999,-0.0081420073665,-0.004790364946,0.00524971411,110490.927,28797.683749999997,1.586500027701826,27400.495000000003,15.616134999999986,-23.385008499999998,-76.42421,115.7360965,-114.72417499999999,0.26732190243902443,0.00015235253658536563,-0.00022814642439024377,-0.0007456020487804878,0.001129132648780488,-0.0011192602439024392,1706104.5,153743.95,153743.95,1706104.5,106914.5,31720.0,1.5860000246833674,0.9999606504065041,0.9999606504065041
79,"[31924.03, 32327.879)",32130000.0,32130.0,1.0000513789999999,-0.07896535935000001,16.6448082,1.5000624300000003,21.107890400000002,18.144870750000003,-4.463082174999999,107942.3315,126.50571500000001,30.072624400000002,30.072624400000002,-0.2491135235,0.00795496997,0.004262474139999998,0.002824405541000003,-0.0019939665420000002,0.0056913354285,112128.1615,27464.6391,1.6065000248172918,28005.639999999996,22.233874999999994,-37.42210365,-102.97885000000004,223.78817999999995,-135.40248900000006,0.27322575609756095,0.0002169158536585366,-0.0003650936941463415,-0.0010046717073170734,0.0021832993170731708,-0.001320999892682927,1706037.5,153697.5,153697.5,1706037.5,108031.45,32120.0,1.606000021798834,0.999658536585366,0.999658536585366
80,"[32327.879, 32731.727)",32530000.0,32530.0,0.9991451780000002,-0.07940198154999999,16.64455765,1.4987031599999996,21.10765595,18.14326085,-4.463098235,109108.11600000001,127.47640899999999,29.957786849999998,29.957786849999998,-0.25279397000000003,0.0026155587650000013,0.011972465489999999,-0.004407494167,0.0026376626449999994,-0.012016419004704997,113758.31950000001,26122.535750000003,1.6265000219327583,28797.68,-62.630042,46.22233500000001,-266.660625,91.06743999999998,163.90220499999998,0.2809529756097561,-0.0006110248,0.0004509496097560977,-0.0026015670731707324,0.0008884628292682927,0.0015990459024390244,1706110.0,153731.8,153731.8,1706110.0,108924.95,32520.0,1.6260000189142996,0.9998816260162604,0.9998816260162604
81,"[32731.727, 33135.576)",32930000.0,32930.0,0.9984245359999999,-0.09796911669999998,16.647043800000002,1.497622215,21.107994800000004,18.144665949999997,-4.460951105,109962.73400000001,128.447103,29.851822350000003,29.851822350000003,-0.26774157,-0.00718046193,-0.018985316004549994,0.003925115440999999,0.0001808555000000005,-0.0005506231800000006,115338.71749999998,24762.77675,1.646500019048225,29385.675000000007,56.771721400000004,-65.98945685,-289.721935,78.23617500000002,-115.41167500000002,0.286689512195122,0.0005538704526829268,-0.0006437995790243902,-0.002826555463414634,0.0007632797560975608,-0.0011259675609756098,1706114.5,153731.35,153731.35,1706114.5,109921.15,32920.0,1.646000016029766,0.9998786991869919,0.9998786991869919
82,"[33135.576, 33539.424)",33330000.0,33330.0,1.0001324865,-0.08318018294999999,16.6458784,1.5001841099999997,21.10821705,18.1460625,-4.4623386300000005,110813.4785,129.41779750000003,29.734614050000005,29.734614050000005,-0.2560962805,0.012416386915000003,-0.005860654149999998,-0.0022109948764999997,-0.009118867549999996,0.00145693708,116901.62350000002,23394.16065,1.6665000264655974,30192.825,4.277530000000015,4.443424999999996,-313.56798805,104.9505,-29.145511499999998,0.2945641463414634,4.1731999999999966e-05,4.335048780487799e-05,-0.003059199883414634,0.001023907317073171,-0.0002843464536585366,1706149.5,153753.85,153753.85,1706149.5,110857.25,33320.0,1.6660000234471386,1.0000250406504065,1.0000250406504065
83,"[33539.424, 33943.273)",33740000.0,33740.0,0.9995519000000002,-0.09496455395238096,16.64458023809524,1.499313219047619,21.107339380952382,18.14389338095238,-4.462759166666666,112052.11238095236,130.412759047619,29.620679571428564,29.620679571428564,-0.2683759566666666,-0.006158706990476191,-0.010358997528571428,-0.008596632321904763,-0.006749470698095238,0.0009511851861904759,118512.79761904762,21988.22085714286,1.6870000275806563,30355.942857142854,-78.5084761904762,81.34498571428573,14.99167380952381,167.5103142857143,-37.93219571428571,0.29615554006968636,-0.0007659363530778166,0.0007936096167247388,0.00014626023228803717,0.001634246968641115,-0.0003700702020905923,1706142.857142857,153732.85714285713,153732.85714285713,1706142.857142857,111899.76190476191,33730.0,1.6865000245621975,0.9998885017421603,0.9998885017421603
84,"[33943.273, 34347.121)",34150000.0,34150.0,1.0008560684999996,-0.08975636820000002,16.64347355,1.50126946,21.10754675,18.1447431,-4.464073195000001,112977.755,131.40772050000004,29.5062555,29.5062555,-0.2761556785,-0.00484553878,0.011732112695000001,0.005737357363500001,0.001837257914999999,-0.0009769408800000003,120138.92950000001,20579.95145,1.707500026733447,31346.18,27.228870000000008,-19.872240000000005,0.20150999999998476,212.22302,-56.58319,0.30581639024390245,0.00026564751219512197,-0.00019387551219512194,1.965951219511943e-06,0.002070468487804878,-0.0005520311219512194,1706127.0,153726.7,153726.7,1706127.0,112935.25,34140.0,1.7070000237149885,0.9998484552845527,0.9998484552845527
85,"[34347.121, 34750.97)",34550000.0,34550.0,1.000024307,-0.08493036796,16.645921749999996,1.5000218200000002,21.10788385,18.145943499999998,-4.461962095,113842.567,132.378414,29.4009365,29.4009365,-0.280652309,0.020496512214999995,0.005364694935000002,-0.003461691645000002,0.0021372372954999996,-0.0020176807149999993,121745.5935,19204.20695,1.7275000135470067,31962.43,-88.086637,75.79339749999997,-143.697631,132.33962049999997,1.5530349999999942,0.31182858536585367,-0.0008593818243902438,0.000739447780487805,-0.0014019281073170734,0.001291118248780488,1.5151560975609574e-05,1706244.0,153782.85,153782.85,1706244.0,113750.0,34540.0,1.7270000105285483,1.0002136585365853,1.0002136585365853
86,"[34750.97, 35154.818)",34950000.0,34950.0,1.000377653,-0.09058647203999998,16.6443498,1.5005518300000003,21.10773785,18.1449017,-4.463388125,114933.7315,133.3491085,29.290191299999996,29.290191299999996,-0.28729800699999997,0.011660970313500002,0.0038776206215000004,0.012566949714999998,-0.005434262460499999,0.00699869187,123394.45850000002,17829.2344,1.7475000209643796,32655.229999999992,11.674870000000004,-38.84207499999998,-154.43570499999998,164.41994000000003,15.725729999999993,0.31858760975609757,0.00011390117073170733,-0.00037894707317073166,-0.0015066898048780486,0.0016040969756097561,0.00015342175609756102,1706212.5,153780.1,153780.1,1706212.5,114768.8,34940.0,1.7470000179459209,1.0001957723577237,1.0001957723577237
87,"[35154.818, 35558.667)",35350000.0,35350.0,0.999722656,-0.0990947013,16.646059200000003,1.499569355,21.10679195,18.145628550000005,-4.460732705,115844.52049999998,134.31980249999998,29.19150955,29.19150955,-0.292335889,-0.012758315849999998,0.007810100385,-0.004478902944500001,-0.0032324348360000003,0.0007528482550000001,125101.9245,16455.791450000004,1.767500018079846,33384.865,68.46434499999998,-64.740605,-104.06624499999995,343.37145350000003,-149.79049,0.325706,0.0006679448292682927,-0.0006316156585365852,-0.0010152804390243903,0.0033499653999999996,-0.0014613706341463412,1706213.5,153731.75,153731.75,1706213.5,115801.65,35340.0,1.767000015061387,0.9998813008130079,0.9998813008130079
88,"[35558.667, 35962.515)",35760000.0,35760.0,0.9998461042857143,-0.10063870261904763,16.645364857142855,1.4997545190476191,21.10752814285714,18.145119095238098,-4.4621633476190485,116900.54571428572,135.31476428571426,29.082319999999992,29.082319999999992,-0.2955290257142857,-0.004410120809523811,-0.0019769611999999985,-0.009043765752380953,0.0009538180666666664,0.003923111514285714,126880.27619047619,15043.601952380952,1.7880000241005736,33872.10476190476,-83.29509523809524,78.7284142857143,29.37397619047619,24.669523809523817,70.71544761904762,0.33045955865272936,-0.000812635075493612,0.0007680820905923345,0.0002865753774680604,0.00024067828106852506,0.000689906806039489,1706215.238095238,153755.33333333334,153755.33333333334,1706215.238095238,116780.14285714286,35750.0,1.7875000210821157,1.0000346883468834,1.0000346883468834
89,"[35962.515, 36366.364)",36170000.0,36170.0,1.0006194190000002,-0.09524481324999999,16.645645350000002,1.50091448,21.107714149999996,18.146559749999998,-4.462068815,117755.76200000003,136.30972600000004,28.972690649999997,28.972690649999997,-0.285242951,0.0008300609744999992,-0.0013215494399999987,-0.0042958158549999985,-0.004700642465,0.0014814785449999998,128665.76499999997,13623.942449999999,1.8085000286496016,34741.355,-39.272251,35.23894,-197.40422500000003,211.772489,-81.33672650000001,0.3389400487804878,-0.0003831439121951219,0.00034379453658536595,-0.0019258948780487809,0.0020660730634146345,-0.0007935290390243901,1706297.5,153802.3,153802.3,1706297.5,117653.8,36160.0,1.8080000256311428,1.0003401626016262,1.0003401626016262
90,"[36366.364, 36770.212)",36570000.0,36570.0,1.000881502,-0.08498266020000002,16.64659785,1.5013076,21.108078449999997,18.14790545,-4.461480634999999,118595.4785,137.28041949999997,28.871203949999995,28.871203949999995,-0.294251911,0.020799774490500002,0.018504154553,3.9600614999999935e-05,-0.004815482115000002,0.005887042625000001,130414.63749999998,12231.62585,1.8285000154631614,35407.84,47.099955,-53.349444500000004,12.014366999999998,301.86279499999995,-32.974805,0.34544234146341457,0.0004595117560975609,-0.0005204823853658537,0.00011721333658536585,0.0029450028780487803,-0.0003217054146341464,1706275.5,153780.25,153780.25,1706275.5,118674.2,36560.0,1.828000012444703,1.0001967479674796,1.0001967479674796
91,"[36770.212, 37174.061)",36970000.0,36970.0,1.00038011,-0.09815970955,16.646021949999998,1.5005555149999998,21.107665500000003,18.1465775,-4.461643534999999,119706.94599999997,138.25111350000003,28.77167405,28.77167405,-0.30576846150000003,0.0038935128289999976,0.007395822567999999,0.00408206348,0.006858018269999999,-0.0010359835919999997,132164.827,10831.692,1.848500012578627,36394.51000000001,-37.19499499999999,40.88834500000001,-133.62440999999995,-8.867205000000004,-73.36191,0.35506839024390247,-0.0003628779999999998,0.0003989106829268294,-0.0013036527804878048,-8.650931707317069e-05,-0.0007157259512195122,1706249.5,153756.25,153756.25,1706249.5,119700.95,36960.0,1.8480000095601685,1.000040650406504,1.000040650406504
92,"[37174.061, 37577.909)",37370000.0,37370.0,1.0008625375000002,-0.09954120785,16.64597715,1.5012791449999998,21.108213650000003,18.147256250000005,-4.462236395000001,120610.87700000001,139.22180799999998,28.66955655,28.66955655,-0.3256873720000001,0.011085352744999999,0.01597839606,0.0001507155350000006,0.0021365493849999995,-0.0008612311550000005,133923.40750000003,9424.857440000002,1.8685000199960005,37070.455,5.686805500000007,-12.564415000000011,-117.83356500000002,90.093538,3.0972414999999827,0.36166297560975613,5.548102926829278e-05,-0.0001225796585365854,-0.001149595756097561,0.0008789613463414635,3.0216990243902383e-05,1706276.5,153753.7,153753.7,1706276.5,120650.1,37360.0,1.868000016977542,1.0000240650406504,1.0000240650406504
93,"[37577.909, 37981.758)",37780000.0,37780.0,1.000187805714286,-0.10283198666666667,16.645366619047614,1.500267061904762,21.108250380952377,18.145633809523808,-4.462883909523809,121774.64285714286,140.21676952380955,28.565114,28.565114,-0.3323885123809524,0.0026819509652380945,0.021210600235714278,0.0025466664101904783,-0.0037410448238095234,0.005284850638571428,135725.3504761905,7975.0603619047615,1.889000020620492,37667.86666666667,-39.60771428571429,43.07316666666667,-9.380159476190478,175.82214761904763,-35.76436619047619,0.3674913821138211,-0.00038641672473867597,0.00042022601626016276,-9.15137509872244e-05,0.0017153380255516845,-0.00034892064576074334,1706201.4285714286,153740.09523809524,153740.09523809524,1706201.4285714286,121736.09523809524,37770.0,1.888500017602033,0.9999355787843591,0.9999355787843591
94,"[37981.758, 38385.606)",38190000.0,38190.0,1.0006176759999998,-0.1187005415,16.646319849999998,1.500911865,21.10749975,18.147231850000004,-4.46117988,122604.37650000001,141.21173149999998,28.470385100000005,28.470385100000005,-0.34937428499999995,-0.0066555752765,-7.176361999999981e-05,-0.0007214861399999998,-0.002175125011000001,-0.0075104448666500016,137530.711,6517.920399999998,1.9095000305657557,38512.825,48.995630000000006,-64.00748999999999,-61.2593715,17.118515000000002,32.961205,0.3757348780487805,0.0004780061463414634,-0.0006244633170731708,-0.0005976524048780487,0.00016700990243902441,0.00032157273170731714,1706219.5,153752.45,153752.45,1706219.5,122699.55,38180.0,1.9090000275472971,1.0000159349593498,1.0000159349593498
95,"[38385.606, 38789.455)",38590000.0,38590.0,1.0009165445000001,-0.10575211365000001,16.645028699999997,1.5013601699999999,21.107898049999996,18.146388999999996,-4.462869169999999,123658.12349999999,142.182426,28.36907225,28.36907225,-0.3233204610000001,0.011349891800349999,-0.0052857728950000005,0.0003437460504999998,-0.0027833225600000003,0.0023931824500000006,139291.80500000002,5089.156680000002,1.9295000379831286,38845.34,-7.521270000000004,22.2410875,-127.01413300000002,148.254907,41.76533999999999,0.37897892682926826,-7.337824390243907e-05,0.00021698621951219505,-0.0012391622731707315,0.0014463893365853659,0.00040746673170731723,1706228.0,153742.6,153742.6,1706228.0,123667.7,38580.0,1.9290000349646703,0.9999518699186994,0.9999518699186994
96,"[38789.455, 39193.303)",38990000.0,38990.0,1.0001557925,-0.1339296111,16.64680915,1.500219045,21.107984250000005,18.14702825,-4.461175085000001,124559.946,143.15311950000003,28.276416950000005,28.276416950000005,-0.36205988199999994,-0.015955440120000004,-0.023773513599999997,0.009162826979999998,0.0074626190716999986,-0.00010651607849999937,141053.9195,3653.59347,1.9495000247966885,40218.875,1.4131050000000074,-19.73003000000001,-249.90394500000002,260.11501499999997,-91.99907499999998,0.39237926829268294,1.3786390243902412e-05,-0.00019248809756097575,-0.0024380872682926826,0.002537707463414634,-0.0008975519512195122,1706301.5,153750.75,153750.75,1706301.5,124553.4,38980.0,1.9490000217782302,1.0000048780487805,1.0000048780487805
97,"[39193.303, 39597.152)",39390000.0,39390.0,0.9992450894999999,-0.11517594949999999,16.646873450000005,1.4988530199999999,21.107637200000003,18.1457264,-4.460763780000001,125660.28000000003,144.12381349999998,28.180924999999995,28.180924999999995,-0.35057471500000004,0.002392047225,0.002654818704500001,-0.011187615065,0.005670271973499999,-1.5670399999979934e-06,142820.808,2211.472695,1.9695000219121543,40729.549999999996,93.04827649999997,-96.87879950000001,-255.23319,19.943179999999998,28.701874999999994,0.3973614634146342,0.0009077880634146338,-0.0009451590195121949,-0.0024900799024390246,0.00019456760975609748,0.0002800182926829269,1706312.0,153781.75,153781.75,1706312.0,125479.15,39380.0,1.969000018893696,1.0002065040650405,1.0002065040650405
98,"[39597.152, 40001.0)",39800000.0,39800.0,0.9997637804761903,-0.11996945942857144,16.64768785714286,1.4996310428571427,21.108207142857143,18.147319047619046,-4.460519271428571,126485.84523809524,145.11877523809525,28.086809476190474,28.086809476190474,-0.3638602957142857,0.0032427983557142864,0.0007091181666666669,0.0005112981119047617,-0.0011458365723809513,-0.0009051524971428573,144639.95904761908,726.5320296190475,1.9900000269517488,41763.509523809524,66.57751171428575,-50.584942857142885,-193.29946190476187,340.7893095238095,-63.900597619047616,0.4074488734030197,0.000649536699651568,-0.0004935116376306619,-0.0018858484088269453,0.0033247737514517993,-0.0006234204645760743,1706342.857142857,153777.38095238095,153777.38095238095,1706342.857142857,126440.52380952382,39790.0,1.98950002393329,1.000178087495161,1.000178087495161
