,Step,Time,Temp,Press,PotEng,KinEng,E_bond,TotEng,E_pair,Ecouple,Lx,Ly,Lz,Pxx,Pyy,Pzz,Pxy,Pxz,Pyz,CPU,CPULeft,v_shear,c_pe_polymer,c_ke_polymer,c_ebond_polymer,c_pe_filler,c_ke_filler,c_ebond_filler,c_pxy_polymer[1],c_pxy_polymer[2],c_pxy_polymer[3],c_pxy_filler[1],c_pxy_filler[2],c_pxy_filler[3],c_ke_total,c_pe_total,c_pxx_polymer[1],c_pxx_polymer[2],c_pxx_polymer[3],c_pxx_filler[1],c_pxx_filler[2],c_pxx_filler[3],v_pxx,v_pyy,v_pzz,v_pxy,v_pxz,v_pyz,v_Ly,Time_shift,v_shear_shift,Lx_shift,v_temp_avg,c_temp_polymer,c_temp_filler
113,2280000,2280,0.99683423,-0.16048091,7.5958417,1.4952447,10.395683,9.0910864,-2.7998412,-133986.55,59.208512,59.208512,59.208512,-0.10617893,-0.11567968,-0.25958411,-0.041229202,-0.028616827,-0.034044605,18449.491,13918.037,0.006268593960503191,1675000.0,153833,2163280.0,40610.9,184952,185204,-3335.91,1885.3,-1277.62,1087.95,-7379.08,748.063,338785,1715610.9,19028.0,19195.1,19103.9,-17557.0,-21851.0,-18144.8,0.006509425612886096,-0.01175280998318436,0.004244180900964697,-0.00994760598283034,-0.0243109124701301,-0.002343379945127887,59.199,2270.0,0.006653997209705549,59.23118899999999,0.999454228987816,1.000539837398374,0.9985530720224597
114,2300000,2300,1.0000360000000001,-0.045687451,7.594104300000001,1.5000473,10.393930000000001,9.0941516,-2.7998257,-134674.32,59.201834,59.201834,59.201834,-0.082940325,-0.0001263636,-0.053995664000000006,-0.077746025,-0.026780144,-0.10178177,18613.631,13757.901000000002,0.006155099102357303,1675420.0,154296,2163500.0,40499.7,184892,185172,832.105,-2012.09,-1382.14,3034.97,-5700.91,1501.22,339188,1715919.7,18777.8,20067.2,18443.9,-17575.2,-20128.5,-19669.6,0.005321709885830598,-0.00027126294362332627,-0.005423931321355859,0.01711246570492964,-0.034131339056553675,0.0005269492875475703,59.195,2290.0,0.006540502351559661,59.22451099999999,1.0006431247603034,1.0035512195121952,0.9982291329230104
115,2320000,2320,0.99567719,-0.082996269,7.592685,1.4935091999999999,10.390438,9.0861942,-2.7977532000000003,-132880.48,59.20743,59.20743,59.20743,-0.080957591,-0.069872058,-0.09815915800000001,-0.054365214,-0.060178332,0.056197131,18780.191000000003,13599.448999999999,0.0062502050062484054,1675320.0,153513,2163160.0,39965.1,184491,184778,-2986.32,-818.421,-1537.66,8248.81,-11108.1,-1439.26,338004,1715285.1,18406.8,21219.2,19614.9,-20202.0,-20445.8,-18537.4,-0.007944065846535096,0.0034224267634303984,0.004768121072661297,0.023287414815470395,-0.052776887335162406,-0.01317337817505974,59.196000000000005,2310.0,0.006635608255450763,59.230107,0.9971501902823259,0.9984585365853659,0.996064139941691
116,2340000,2340,0.99917957,0.029466001000000002,7.5965411,1.4987627000000001,10.396327000000001,9.0953038,-2.7997862999999996,-134931.11,59.199699,59.199699,59.199699,-0.13259214,0.19249035,0.028499791,-0.058782278,0.011880034,0.021891436,18946.888,13440.955,0.006118814058610532,1675490.0,153949,2163790.0,40771.1,185156,185476,-962.86,-3028.49,2447.65,3198.2,3424.21,3347.62,339105,1716261.1,18740.2,19524.9,20057.9,-19869.5,-19654.8,-18581.5,-0.0049973448977785615,-0.0005748296309407815,0.006533321532879022,0.00989176033277281,0.0017511284184441112,0.02564505708469776,59.1969,2330.0,0.00650421730781289,59.222376,1.0003982653332153,1.0012943089430895,0.9996544649605874
117,2360000,2360,0.99858326,-0.04057846,7.5837675,1.4978683000000002,10.388256,9.0816358,-2.804488,-131851.18,59.188261,59.188261,59.188261,0.011162822,0.0068581747,-0.13975638,-0.016034388,-0.059142312999999995,0.0658431,19111.697,13281.01,0.005924421398012582,1674090.0,153748,2163180.0,39966.9,184481,184744,-555.19,1053.35,-1454.04,-1196.67,-2552.47,17705.6,338229,1714056.9,19206.6,19893.4,19075.7,-19088.9,-19396.3,-20038.7,0.000520842552438256,0.0021997521904593424,-0.004261439065404018,-0.007752278962740066,-0.006633861403664041,0.07191592176298786,59.1925,2350.0,0.00630982464721494,59.21093799999999,0.9978139658376848,0.9999869918699188,0.9960101500917827
118,2380000,2380,0.999891,0.048571727,7.5933822,1.4998299,10.3938,9.0932121,-2.8004182,-134470.04,59.196024,59.196024,59.196024,0.11238947,0.076913272,-0.043587562999999996,0.0023600024,-0.017115044,-0.0037353821000000002,19277.668999999998,13121.775,0.0060563561964233174,1674790.0,154321,2163150.0,40562.8,185175,185390,-789.102,1239.38,709.057,399.204,-8285.58,3933.55,339496,1715352.8,20962.4,20728.8,20202.5,-18587.3,-20561.4,-22181.1,0.010510222143552536,0.0007407735197805019,-0.008755642092220545,-0.0017253650765554473,-0.031180635454464995,0.020544326931586865,59.1989,2370.0,0.006441759445625675,59.218700999999996,1.0015517597427501,1.0037138211382115,0.999757045675413
119,2400000,2400,0.99936737,0.013858575,7.5887281,1.4990444,10.391424,9.0877725,-2.8026957,-133247.46,59.193394,59.193394,59.193394,0.025664802999999996,0.09087623800000001,-0.074965317,-0.07775155,-0.003413357,0.025996963999999997,19441.953999999998,12961.302,0.006011658461034872,1674450.0,153818,2163080.0,40495.7,184885,185099,766.367,1382.56,-4279.59,1085.52,5190.49,-5698.52,338703,1714945.7,18646.9,18449.0,18907.8,-17194.3,-18248.2,-20571.9,0.006428002478095416,0.0008885742101070859,-0.007363926011151439,0.00819491547924595,0.02908686609434463,-0.04415483671121338,59.1937,2390.0,0.00639706171023723,59.21607099999999,0.9992123196743075,1.0004422764227643,0.9981913400280747
120,2420000,2420,1.0003355999999999,0.01402737,7.5965392000000005,1.5004968,10.39685,9.0970359,-2.8003112,-135339.39,59.196413,59.196413,59.196413,-0.03941063,0.12244231,-0.040949568,0.062819406,-0.037202241000000004,0.13078979,19607.583,12801.645,0.006062967382379976,1675290.0,153731,2163240.0,41194.3,185541,185927,1349.64,-2149.33,-3647.28,8288.37,2405.05,-4942.57,339272,1716484.3,18276.0,18461.5,18764.9,-18692.7,-18480.0,-18138.8,-0.0018439684927869756,-8.186565182759536e-05,0.0027705991680679804,0.042649836268696346,0.001131604566775822,-0.03801154969466325,59.1891,2410.0,0.0064483706315823335,59.219089999999994,1.0008909343009706,0.9998764227642276,1.0017330741820538
121,2440000,2440,0.99858168,0.0069501539000000005,7.5859118,1.4978658999999999,10.39237,9.083777699999999,-2.8064583,-132336.09,59.172366000000004,59.172366000000004,59.172366000000004,0.048033099999999995,0.0022981838,-0.029480822,0.03302798,0.039779811,0.032881366,19772.113999999998,12641.188,0.005654280521967673,1674050.0,153614,2163360.0,40165.8,184932,185194,-934.395,2799.84,-2314.21,-6516.74,3642.69,-8988.3,338546,1714215.8,17746.8,18256.1,18761.5,-17215.3,-20034.3,-18225.2,0.0023519780511549694,-0.007868837950261089,0.0023732188689264506,-0.03297254181785999,0.028509292857775027,-0.05001553234799539,59.1854,2430.0,0.006039683771170031,59.195043,0.998749151842346,0.9991154471544715,0.9984450923226433
122,2460000,2460,1.0005316999999998,0.1509502,7.589129400000001,1.5007909,10.391957000000001,9.089920300000001,-2.8028281,-133715.86,59.182658999999994,59.182658999999994,59.182658999999994,0.21798936,0.20151834,0.033342896000000004,-0.024046476,0.025230924,0.079809865,19935.47,12479.928999999998,0.005829213522101599,1674440.0,153618,2163350.0,40692.4,185415,185537,3527.14,2957.15,-2864.64,-19988.9,-6614.7,-11801.7,339033,1715132.4,18236.0,19110.7,19103.8,-18684.0,-20287.6,-17185.9,-0.0019824763253385256,-0.0052079830073457735,0.008487034250818646,-0.07284609257456413,-0.01618528188335251,-0.06490105319054784,59.1828,2450.0,0.0062146167713039565,59.20533599999999,1.0001858571555005,0.9991414634146342,1.0010528020732103
123,2480000,2480,1.0011754000000002,0.0030017845,7.5956828,1.5017565000000002,10.398669,9.097439199999998,-2.8029862000000003,-135408.03,59.192948,59.192948,59.192948,-0.00019523573,-0.052359462999999995,0.061560052000000004,0.091684769,-0.0077340232,-0.12652925,20101.078999999998,12320.016000000001,0.006004078540889218,1675220.0,153983,2163890.0,41011.6,185610,185851,-1401.46,3237.71,-3548.57,-13367.4,-2458.3,11502.6,339593,1716231.6,17238.7,19632.0,19035.1,-17236.5,-20570.0,-18053.5,9.73537481193348e-06,-0.004150809806177538,0.004343747234268513,-0.06535472165678378,0.003449022037348437,0.03519793787060802,59.1853,2470.0,0.006389481790091576,59.215624999999996,1.0018379207599493,1.0015154471544716,1.0021056041464205
124,2500000,2500,0.99796124,0.093921688,7.589569900000001,1.4969351999999998,10.394557,9.0865052,-2.8049875,-132928.17,59.186436,59.186436,59.186436,0.10033408,0.085945768,0.09548521800000001,0.039561135,-0.0065614598,0.0055236648,20265.631999999998,12159.378999999999,0.005893404908627162,1674770.0,153274,2163480.0,40264.8,185064,185339,644.0830000000001,-1389.3,-469.43300000000005,3795.82,-7497.57,-3203.89,338338,1715034.8,18143.3,18852.0,17782.2,-15720.8,-18388.5,-20629.8,0.010719975219045934,0.0020510664660589434,-0.012601115142932997,0.019647327197097088,-0.0393259137976812,-0.016255080095583678,59.1897,2490.0,0.00627880815782952,59.209112999999995,0.9981355282178364,0.9969040650406504,0.9991577583414318
125,2520000,2520,1.0005376,-0.043146325,7.5927675,1.5007998,10.397995,9.0935673,-2.8052277,-134521.24,59.183108,59.183108,59.183108,0.01916259,0.029765489,-0.17836705,0.010862568999999999,-0.034271131,0.039528976,20429.393,11998.215,0.005836844428257314,1674840.0,154084,2163550.0,40788.6,185286,185722,-1083.71,2820.75,545.425,5867.24,-3247.96,-5887.34,339370,1715628.6,18333.1,18330.3,18631.0,-15651.4,-19144.6,-20296.1,0.011866979378706075,-0.0036034162315249107,-0.007368351181520482,0.021167935215505796,-0.0018904770333657847,-0.023638883972032922,59.1863,2510.0,0.006222247677459672,59.20578499999999,1.001180045431749,1.0021723577235773,1.0003563330093943
126,2540000,2540,0.99975577,-0.028969402,7.5896432,1.499627,10.392045,9.0892702,-2.8024014,-133560.66,59.193242000000005,59.193242000000005,59.193242000000005,0.023182765,0.019650445,-0.12974142,-0.043947964000000006,0.029019094,0.017234512,20593.552,11837.239,0.006009075169864258,1674660.0,154195,2163250.0,40243.5,184882,185232,-3363.12,-571.759,-3176.73,-1382.32,996.2460000000001,193.18200000000002,339077,1714903.5,18781.1,18441.8,18848.7,-15832.3,-20607.5,-19825.8,0.013048942384281791,-0.009583591468271532,-0.0043238339676077465,-0.02099938047614833,0.0018784272944508368,-0.013202708204265863,59.1901,2530.0,0.006394478419066616,59.215919,1.000315662152993,1.0028943089430895,0.9981751430731023
127,2560000,2560,1.0000463,0.06817084,7.5857887,1.5000628999999999,10.392275,9.0858516,-2.8064868,-132793.92,59.16966800000001,59.16966800000001,59.16966800000001,0.10575895,0.010959522,0.087794043,0.032379713,-0.021455957999999997,-0.021005247,20757.109,11675.874,0.005608427103687197,1674460.0,153844,2163470.0,40132.1,184800,185151,-1239.65,1393.22,4554.04,-3344.03,-14966.6,-4256.73,338644,1714592.1,19152.7,18670.9,19597.7,-17319.6,-20738.2,-19481.5,0.008111779803522446,-0.009148154703956099,0.0005142047968846833,-0.020283564917249315,-0.06006451898398089,0.001315647402424995,59.1922,2550.0,0.005993830352889555,59.192345,0.9990382629731244,1.0006113821138212,0.9977324263038548
128,2580000,2580,0.99964175,0.1463926,7.5930463,1.499456,10.396471,9.0925023,-2.8034249,-134287.54,59.184941,59.184941,59.184941,0.12072261,0.19798707,0.12046811,0.033122257,0.020699524,-0.093232514,20919.688000000002,11513.937,0.005867996880336071,1674690.0,153739,2163490.0,40871.0,185429,185719,-217.477,-481.486,2547.06,4636.18,2211.84,4715.59,339168,1715561.0,18680.5,19286.2,18758.4,-18121.3,-18807.6,-19531.0,0.0024745552703779126,0.002117886538631747,-0.0034188866271351384,0.019553513585273036,0.0076571112487830795,0.03213846358084786,59.1859,2570.0,0.006253400129538429,59.207618,1.0005841224887158,0.9999284552845529,1.0011283878630817
129,2600000,2600,0.99868613,-0.0014544612,7.5906246,1.4980226,10.396585,9.088647199999999,-2.8059607000000004,-133407.99,59.187509,59.187509,59.187509,-0.039089201000000004,0.020300607,0.01442521,0.013865373,0.05840291400000001,-0.081667564,21082.001,11351.847,0.005911640904852126,1674420.0,153423,2163140.0,40616.0,185387,185598,4105.52,2024.69,849.316,835.9689999999999,1091.05,2353.33,338810,1715036.0,19267.6,20415.6,19666.7,-21076.0,-19977.2,-18489.6,-0.00800247809540668,0.0019399946897955475,0.005208868041419604,0.021866930701832023,0.013787680325692539,0.014172254181785998,59.1858,2590.0,0.0062970441540544835,59.21018599999999,0.9995279818273004,0.9978731707317073,1.0009016304934673
130,2620000,2620,1.0022886,-0.039607053999999996,7.592960499999999,1.5034261999999998,10.396575,9.0963867,-2.8036149,-135162.24,59.181274,59.181274,59.181274,0.0012129245,-0.18071772,0.06068363400000001,0.020599181,-0.016243449,-0.031162842000000003,21245.724,11190.496000000001,0.005805674980842071,1674630.0,154462,2163450.0,40861.7,185656,185913,364.63699999999994,-1514.04,2382.03,5467.53,4515.94,-4800.63,340118,1715491.7,19782.2,19867.8,19287.9,-18967.8,-21257.3,-18763.4,0.003603858748561826,-0.006148774227807771,0.002321001858571555,0.025808332595804936,0.013283918930878838,-0.010702717054606603,59.1894,2610.0,0.006191078230044429,59.203950999999996,1.00338673038912,1.004630894308943,1.0023539574559983
131,2640000,2640,1.0000848,-0.064942776,7.5885419999999995,1.5001205,10.390801,9.0886625,-2.8022593999999996,-133417.45,59.191922999999996,59.191922999999996,59.191922999999996,-0.1466608,0.16316674,-0.21133427,0.015892011,-0.0069878305,-0.045342560999999997,21410.307999999997,11029.553,0.005986658320823307,1674430.0,153603,2163030.0,40635.1,185166,185387,760.077,735.717,1347.77,4964.05,14139.1,-5811.51,338769,1715065.1,19685.8,18894.3,18554.4,-18980.1,-21134.8,-17105.6,0.003122842729445087,-0.009914594211877157,0.006411186830692995,0.02533023718913178,0.0658235994335782,-0.019752809983184353,59.1829,2630.0,0.006372061570025665,59.21459999999999,0.9994070271705461,0.9990439024390244,0.9997084548104956
132,2660000,2660,0.9984982,0.02467668,7.5880709,1.4977406999999998,10.393433,9.0858116,-2.8053622000000003,-132765.69,59.182426,59.182426,59.182426,0.046880076,0.034919689,-0.0077697257,0.043018528,-0.026120402,-0.11867018,21572.933999999997,10867.568000000001,0.005825253608662343,1674430.0,153642,2163290.0,40164.2,184990,185245,-834.666,898.63,706.9689999999999,3817.3,-10359.9,-5298.62,338632,1714594.2,18910.3,18519.6,19178.8,-18441.0,-20441.4,-17665.6,0.0020767324541994835,-0.008504292415258,0.006696167802460398,0.013198663598548543,-0.04186773165766882,-0.020318837950261084,59.1847,2650.0,0.0062106568578647004,59.205102999999994,0.9990028616101719,0.9992975609756097,0.998758233452111
133,2680000,2680,1.0013446,0.052268903,7.585127099999999,1.5020103,10.389488,9.087137400000001,-2.8043611,-133060.19,59.182353000000006,59.182353000000006,59.182353000000006,0.08045254,0.0046137474,0.071740422,-0.10080483,-0.084854358,0.022953777,21735.906000000003,10705.745,0.005824012949087037,1674790.0,154108,2163620.0,40063.9,184582,184875,617.36,1602.61,-1578.34,-6304.3,7393.51,4591.76,338690,1714853.9,18988.2,19298.5,18620.2,-16771.4,-20593.4,-19589.7,0.00980971767413045,-0.005730153110894776,-0.004290202672802903,-0.02516567837861758,0.03980936366050093,0.013334896893530401,59.1875,2670.0,0.006209416198289395,59.20503,0.9991739681977757,1.0023284552845528,0.9965554475758558
134,2700000,2700,0.99785071,0.10224093,7.5959307,1.4967694,10.395793,9.092700099999998,-2.7998619,-134307.24,59.191843999999996,59.191843999999996,59.191843999999996,0.11967001,0.070743903,0.11630888,-0.068743989,0.022461244,-0.0045428731,21899.784,10544.34,0.005985315689227999,1674940.0,153682,2163300.0,40829.5,185310,185634,-1972.91,1532.61,-839.117,3087.99,11270.0,-9464.7,338992,1715769.5,19491.2,19180.6,19814.9,-18113.9,-21591.7,-18987.6,0.006094787149305245,-0.010669528276838668,0.003660943446322696,0.004934418975130541,0.056653730418621116,-0.04559614567660855,59.1897,2690.0,0.006370718938430357,59.21452099999999,1.0000649024987462,0.9995577235772358,1.000485908649174
135,2720000,2720,1.0026568999999999,0.042850889,7.5871345,1.5039787,10.392612,9.0911132,-2.8054775000000003,-133948.39,59.18496,59.18496,59.18496,-0.060032848,0.075929198,0.11265632,-0.09642069800000001,-0.0099772584,0.072982513,22062.772999999997,10382.481,0.005868319791732322,1674210.0,153993,2163310.0,40712.1,185487,185755,-891.221,720.418,1795.71,-5668.97,-11870.3,-5369.65,339480,1714922.1,20152.8,19793.2,19293.5,-16735.1,-23862.7,-18370.7,0.01512390477033366,-0.01800823081688645,0.004083547216567835,-0.029029962828568904,-0.04934012744490663,-0.015815293388795466,59.1822,2710.0,0.00625372304093468,59.20763699999999,1.0015045579254802,1.001580487804878,1.0014415289925493
136,2740000,2740,1.0010072,-0.027273754,7.584869900000001,1.5015041,10.393215,9.086374099999999,-2.8083449000000003,-132877.01,59.16939300000001,59.16939300000001,59.16939300000001,-0.042668511,-0.030036501,-0.0091162507,0.012649043,0.14018989,0.025243064,22225.545,10220.506,0.005603753386108529,1673940.0,154155,2163500.0,40279.7,184980,185330,90.5246,265.722,1775.65,4968.04,-8462.16,-1875.0,339135,1714219.7,18636.3,18874.2,19146.7,-16542.2,-20297.8,-19465.1,0.009266749269846882,-0.006299672537392683,-0.0014089742455084425,0.022385010177891847,-0.03627063456943092,-0.000439640676166032,59.1826,2730.0,0.005989156635310887,59.19207,1.0004867687405965,1.0026341463414634,0.9987042436022028
137,2760000,2760,1.0015154,-0.054100154000000004,7.5890002999999995,1.5022664,10.391752,9.091266699999998,-2.8027512999999997,-133975.25,59.193451,59.193451,59.193451,-0.058890737,-0.045510731,-0.057898995999999994,0.074891784,0.09568466800000001,0.021088118,22388.89,10058.777,0.006012627195223988,1675170.0,154180,2163470.0,40123.8,184962,185196,-3797.31,-124.928,-695.431,-7949.72,-10647.8,13697.9,339142,1715293.8,18772.9,18516.4,18722.5,-16196.0,-20524.8,-19626.9,0.011403221524028681,-0.008887512169218506,-0.004002124081777155,-0.0519826090804496,-0.04767115673953447,0.057538140543410915,59.1868,2750.0,0.006398030444426345,59.216128,1.000507419535652,1.0027967479674798,0.998607061872368
138,2780000,2780,1.0016866,0.023395948,7.5840385999999995,1.5025232,10.393241999999999,9.0865618,-2.8092036,-132906.37,59.168456000000006,59.168456000000006,59.168456000000006,0.11529084,-0.0724906,0.027387605,-0.027798497999999998,-0.041055385,0.026800589,22552.543999999998,9897.1598,0.005587828755667869,1674130.0,154223,2163450.0,39984.6,185053,185299,-5526.66,2282.04,600.206,-555.23,-3546.28,-11702.5,339276,1714114.6,19388.2,19244.8,19317.5,-18395.8,-19483.7,-20167.8,0.0043915390742543655,-0.0010571732011682513,-0.003762722364811042,-0.026913399415877507,-0.0055944773873794155,-0.049129542437383836,59.1902,2770.0,0.005973232004870227,59.191133,1.0009027347552881,1.0030764227642277,0.9990983695065329
139,2800000,2800,1.002255,-0.064246,7.5895402999999995,1.5033758,10.392481,9.0929161,-2.8029406000000003,-134334.77,59.193836,59.193836,59.193836,-0.070062666,-0.045605102,-0.077070232,-0.06963169799999999,-0.026122231,0.028928892,22715.721,9735.309000000001,0.006019170399833978,1675000.0,153776,2163150.0,40664.4,185370,185601,511.694,-5065.22,-1868.52,5962.13,-5683.26,-5501.31,339146,1715664.4,19127.5,19723.2,19697.5,-17734.1,-20330.4,-20491.7,0.006166032392247108,-0.002686963448092755,-0.003514470307106827,0.028647774139304364,-0.04756385520842552,-0.03261275334100363,59.1888,2790.0,0.006404573649036336,59.21651299999999,1.0005192199899697,1.0001691056910569,1.0008098477486234
140,2820000,2820,1.0005635,-0.019066241,7.590208099999999,1.5008386,10.392617,9.0910467,-2.8024087000000004,-133920.61,59.194705000000006,59.194705000000006,59.194705000000006,0.030361372999999997,-0.021257955,-0.06630214,0.14364176,-0.01058876,-0.026593678,22879.28,9573.5994,0.006033939347382607,1674620.0,153860,2163260.0,40666.5,185257,185466,-2331.83,1796.83,-283.698,-3688.12,9588.03,-12177.4,339117,1715286.5,19570.7,19897.8,19552.3,-18431.3,-20491.0,-20006.0,0.005042039118506069,-0.0026250110629259258,-0.002007699796442166,-0.026639304363217983,0.050379945127887425,-0.055142481635542966,59.1889,2810.0,0.006419342596584965,59.217382,1.0004336666961677,1.0007154471544715,1.0001997624446604
141,2840000,2840,1.0015916999999999,0.041145308,7.5920005,1.5023809,10.395045,9.0943814,-2.8030441,-134681.81,59.185127,59.185127,59.185127,0.14413631,-0.043080310999999996,0.022379929,-0.013888697,0.076326817,-0.11742447,23043.592,9412.1713,0.005871158012952881,1674890.0,154260,2163420.0,40576.2,185408,185674,-208.21,4088.39,-148.658,-4150.67,-4111.67,4589.5,339668,1715466.2,19287.7,19776.4,19775.9,-16850.3,-19650.4,-21866.2,0.010785910257544922,0.0005575714665014603,-0.00924993362244446,-0.019288786618284804,-0.00010301796619169927,0.01965148243207363,59.1911,2830.0,0.006256561262155239,59.207803999999996,1.0020591792784022,1.0033170731707317,1.0010150091782744
142,2860000,2860,1.0001931,-0.072900268,7.589487400000001,1.500283,10.393738,9.0897705,-2.8042507000000003,-133637.13,59.190192,59.190192,59.190192,0.10717005,-0.21098275,-0.1148881,2.6599924999999998e-05,0.14318979999999998,0.024976573,23208.482999999997,9250.9339,0.005957239393083019,1674410.0,153776,2163340.0,40625.7,185279,185538,1930.01,-270.786,-3678.59,10031.5,-13946.8,13169.6,339055,1715035.7,19211.2,19408.6,19403.6,-17221.3,-20908.3,-20280.4,0.008805646517390926,-0.006636428002478098,-0.003879989379591127,0.052931719621205416,-0.06291524028675104,0.04199933622444464,59.1895,2850.0,0.006342642642285377,59.212869,1.0002507596542467,1.0001691056910569,1.0003185401144585
143,2880000,2880,1.0024236,0.13561054,7.5892682,1.5036287,10.395878999999999,9.0928969,-2.8066109,-134337.15,59.188091,59.188091,59.188091,0.2360371,0.10218476,0.068609771,0.03581791,0.11962282,0.057747574,23372.049,9089.13,0.005921532190782204,1674860.0,154258,2163640.0,40519.9,185189,185523,-1552.29,1687.78,1982.67,-4611.61,-1494.93,-24981.6,339447,1715379.9,19416.5,20482.1,19384.9,-18492.9,-19403.1,-21184.7,0.004087087352863079,0.004774758828214886,-0.007964421630232761,-0.027276307637844055,0.000853394105673068,-0.1017741835560669,59.1951,2870.0,0.006306935439984561,59.210767999999995,1.0014072041773607,1.0033040650406504,0.9998326314652844
144,2900000,2900,0.99926917,-0.063832448,7.595587200000001,1.4988971000000002,10.395814,9.094484399999999,-2.8002267000000005,-134689.18,59.19726800000001,59.19726800000001,59.19726800000001,-0.045194174000000004,-0.038713406,-0.10758976,0.035730197000000005,0.013342706999999999,-0.085866137,23536.801,8927.7521,0.0060774983952155085,1675130.0,153970,2163310.0,40827.2,185199,185534,431.728,3667.84,-159.69,-1282.03,-6965.67,6296.47,339169,1715957.2,19589.1,19528.5,19224.3,-16828.5,-19896.1,-21741.6,0.012216125320824845,-0.0016266926276661587,-0.011139481370032744,-0.0037627312151517827,-0.01459345959819453,0.027156297017435174,59.1941,2890.0,0.006462901644417866,59.219945,1.0005870726022952,1.0014308943089432,0.9998866213151928
145,2920000,2920,0.99773724,-0.0012191434,7.592845,1.4965992000000001,10.393473,9.089444300000002,-2.8006282000000002,-133555.63,59.192436,59.192436,59.192436,-0.044744772,0.0088567334,0.032230608,0.061341202000000004,-0.030899582000000002,0.035371044,23701.611,8766.3494,0.005995376928524626,1675100.0,154167,2163340.0,40112.3,184666,184978,-358.55300000000005,1076.18,-1561.83,-1832.74,-2150.01,-197.94099999999997,338833,1715212.3,19187.5,19210.0,19497.8,-16168.7,-20036.7,-21880.7,0.013358704310115935,-0.003658288344101251,-0.010544738472431195,-0.009696844853526862,-0.004751880697406851,-0.007787286485529693,59.199,2910.0,0.006380780177726984,59.215112999999995,0.9995958344396259,1.0027121951219513,0.9970089623150848
146,2940000,2940,0.99977712,-0.054808126,7.597142,1.499659,10.396677,9.096801,-2.7995354,-135219.92,59.205619999999996,59.205619999999996,59.205619999999996,-0.04448301599999999,-0.006418437900000001,-0.11352292,0.0057315623,0.052917897,0.12049541,23865.757999999998,8604.661,0.0062194434469125676,1675540.0,154230,2163630.0,40749.7,185164,185458,-367.168,552.0,1172.01,-3556.46,-4911.35,-11193.1,339394,1716289.7,19309.8,19398.0,19794.4,-16591.6,-20045.9,-21553.8,0.012028498097176744,-0.002867067882113468,-0.007785644747322762,-0.017362722364811047,-0.019290866448358264,-0.04434503053367555,59.1979,2930.0,0.006604846696114925,59.22829699999999,1.001250848157654,1.0031219512195122,0.999697656840514
147,2960000,2960,0.9987917,-0.09227098800000001,7.5916182,1.4981809,10.396358,9.089799099999999,-2.8047396,-133630.68,59.185430000000004,59.185430000000004,59.185430000000004,-0.10503842,-0.018614495,-0.15316005,0.028047292999999997,0.12002977,0.075756987,24030.512000000002,8443.1528,0.005876307599957743,1675220.0,154136,2163750.0,39964.0,184794,185036,-4237.49,555.86,-2227.39,2656.43,-15926.4,-3717.54,338930,1715184.0,18002.0,18665.7,19293.5,-15878.0,-19574.0,-20617.8,0.00939906186388176,-0.004019382246216476,-0.005860253119745107,-0.006996459863704753,-0.06801725816443932,-0.026307328082131164,59.1965,2950.0,0.006261710849160101,59.208107,0.9998819954568251,1.002510569105691,0.9977000323939099
148,2980000,2980,1.0041689,-0.047221213,7.5885959000000005,1.5062466,10.394216,9.0948426,-2.8056200000000002,-134777.6,59.185662,59.185662,59.185662,-0.0022845664,-0.12892358,-0.01045549,0.056675402,0.0098809694,0.046129342999999996,24195.705,8281.7512,0.005880250518060392,1675200.0,154223,2163720.0,40555.2,185274,185552,1902.38,-1323.0,2515.08,3595.52,2917.31,-2238.51,339497,1715755.2,18436.7,18240.9,19415.0,-16108.4,-18482.5,-21118.9,0.01030312417028056,-0.0010691211611646985,-0.007540047791839992,0.02432914417205062,0.007055093371094787,0.001223869368970704,59.1853,2970.0,0.00626565376726275,59.208338999999995,1.0015547098563296,1.0030764227642277,1.0002915451895045
149,3000000,3000,0.998029,-0.055199007,7.588421,1.4970369,10.391705,9.0854578,-2.8032841,-132652.62,59.191520999999995,59.191520999999995,59.191520999999995,-0.19654312,0.0088160574,0.022130035,-0.063620209,0.063128388,0.00513495,24362.853,8120.9511,0.005979826195490158,1674310.0,153386,2163080.0,40452.4,184982,185245,2732.79,185.465,1392.05,16657.1,-218.56,10219.5,338368,1714762.4,18318.6,19163.0,19584.8,-17803.4,-18025.8,-21834.5,0.0022798477741392915,0.005032303743694135,-0.009955305779272505,0.08580356668731746,-0.0001464510133640145,0.05138308699884945,59.1927,2990.0,0.0063652294446925155,59.21419799999999,0.9982240316252176,0.9976325203252032,0.9987150415721844
150,3020000,3020,0.99860693,0.064151409,7.5896197,1.4979038,10.391882,9.0875235,-2.8022622000000004,-133110.55,59.187371999999996,59.187371999999996,59.187371999999996,0.1577239,0.016037897,0.018692433999999997,0.04514991,-0.017849717,0.0029561059999999996,24528.891,7959.7062,0.005909312543731095,1674910.0,154136,2163480.0,39849.7,184729,185026,4082.26,545.881,173.53099999999998,-5282.34,1308.13,700.3939999999999,338865,1714759.7,18838.1,18903.0,18449.0,-16639.9,-17769.3,-21483.7,0.00972740950526594,0.0050168156474024285,-0.013429064518983983,-0.005310558456500575,0.008204314541109833,0.0038672670147800684,59.1908,3010.0,0.006294715792933453,59.21004899999999,0.9996902380741659,1.002510569105691,0.9973490983695066
